group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
8240746,0,184.568,0.0,0.2544,13.09,409.9,0.018639,89.95,106.2,1.53,0.5911,282.0,1.5,5680.0,4.595,-0.54,0.75,0.807
9652655,0,2.48882685,0.0,0.711,3.487,80.2,0.008777,79.72,3.99,1.05,0.038,1477.0,1124.85,6246.0,4.433,0.07,1.092,1.18
10140843,0,367.19796,0.0,0.0858,15.92,146.1,0.011111,89.95,177.6,1.08,0.9925,253.0,0.96,6054.0,4.525,-0.34,0.889,0.966
10473272,0,17.6604653,0.0,0.689,2.837,309.2,0.017131,88.89,35.6,1.76,0.1342,690.0,53.57,5910.0,4.505,-0.02,0.94,1.032
9824928,0,1.69999106,0.0,0.388,3.289,95.6,0.009013,84.04,3.74,0.55,0.0227,934.0,180.38,4289.0,4.684,-0.64,0.554,0.541
5817685,0,4.2059745,0.0,0.115,8.006,41.2,0.005874,88.38,4.054,0.75,0.0504,1263.0,601.3,5960.0,4.291,-0.18,1.163,0.964
7282042,0,0.566803216,0.0,0.424,3.325,20.2,0.004218,72.05,1.377,0.54,0.0138,2642.0,11526.75,6473.0,4.33,-0.28,1.182,1.087
7523542,0,365.13981,0.0,0.0901,4.46,531.0,0.02091,89.95,636.0,1.86,0.9615,228.0,0.64,5610.0,4.564,-0.2,0.815,0.887
3109937,0,37.809539,0.0,0.03,7.547,487.4,0.019982,89.96,39.023,1.79,0.2139,483.0,12.89,5595.0,4.57,-0.14,0.82,0.917
9386171,0,381.18654,0.0,0.4109,9.73,985.0,0.028557,89.95,282.0,2.29,0.9537,193.0,0.33,4977.0,4.607,-0.04,0.734,0.799
11671579,1,5.17624997,0.0,0.097,5.261,78.7,0.008007,89.26,7.564,1.31,0.0586,1243.0,565.42,5578.0,4.088,0.14,1.497,1.001
11553598,0,370.62071,0.0,0.1419,12.58,344.3,0.017123,89.95,227.0,2.12,1.0537,295.0,1.78,6432.0,4.382,-0.16,1.136,1.131
12069414,0,0.589458602,0.0,0.086,0.8278,158.4,0.011524,89.11,5.514,0.98,0.0124,1848.0,2736.51,5286.0,4.517,-0.38,0.776,0.722
8443265,0,0.614701901,0.0,0.2344,0.947,131.6,0.010403,87.09,4.91,0.82,0.0126,1656.0,1779.79,4954.0,4.563,-0.26,0.724,0.699
3240406,0,0.934181579,0.0,0.62,3.943,12.1,0.003357,67.58,1.626,0.79,0.0228,3268.0,26937.31,7624.0,4.029,0.1,2.152,1.803
5090803,0,379.65261,0.0,0.1971,19.04,82.3,0.00841,89.95,150.6,1.2,0.9747,330.0,2.8,6471.0,4.141,-1.04,1.302,0.855
8377197,0,1.215181097,0.0,0.1356,1.295,39.7,0.005853,88.81,7.171,0.87,0.0241,2230.0,5844.41,6717.0,4.268,-0.16,1.365,1.266
6137779,0,21.5324915,0.0,0.5366,4.156,100.5,0.00952,88.81,33.9,1.47,0.1622,876.0,139.32,6737.0,4.228,-0.3,1.41,1.232
11913072,0,3.74779583,0.0,0.39,3.157,88.5,0.008772,87.36,8.46,1.06,0.0496,1324.0,725.94,6341.0,4.409,-0.06,1.111,1.154
9083470,0,0.91842238,0.0,1.186,5.664,162.9,0.19889,11.38,1.21,16.07,0.0173,1525.0,1280.4,5288.0,4.613,-0.24,0.74,0.828
5783732,0,373.43233,0.0,0.0802,16.5,166.7,0.011871,89.95,174.4,1.48,0.9997,290.0,1.66,6146.0,4.303,-0.36,1.141,0.954
6278762,1,9.74048508,0.0,0.89,1.6993,121.4,0.01212,87.58,21.08,0.95,0.079,673.0,48.52,5051.0,4.562,-0.36,0.721,0.692
11243547,0,2.16132662,0.0,0.778,4.487,112.2,0.010582,72.06,2.53,0.5,0.025,687.0,52.58,3754.0,4.818,-0.4,0.43,0.443
9009036,1,6.76289308,0.0,0.553,6.204,50.9,0.00678,85.5,7.05,1.21,0.0761,1337.0,754.37,6547.0,4.122,-0.16,1.63,1.289
10491525,0,1.09844642,0.0,0.727,1.528,45.0,0.006626,79.29,3.91,1.73,0.0224,2921.0,17139.77,6403.0,3.772,-0.5,2.391,1.233
3859042,0,25.94947,0.0,0.678,15.7,238.3,0.014952,85.94,9.57,1.22,0.1613,508.0,15.74,5348.0,4.609,-0.24,0.748,0.838
4946049,0,1.8789138,0.0,0.536,4.279,30.2,0.005224,79.51,2.94,1.9,0.0379,3330.0,29112.69,8046.0,3.704,-0.06,3.339,2.06
5559651,0,0.514771509,0.0,0.222,1.256,43.4,0.006045,85.94,3.134,0.57,0.0124,2113.0,4749.21,5730.0,4.545,-0.06,0.87,0.968
8429668,0,5.00749378,0.0,0.206,2.898,56.6,0.006848,89.09,13.02,1.68,0.0534,1499.0,1192.26,5242.0,3.644,-0.72,2.243,0.808
7429240,1,196.436796,0.0,0.019,8.556,631.9,0.022558,89.99,179.3,2.33,0.6446,292.0,1.72,5462.0,4.452,0.16,0.946,0.924
7032001,0,0.566810643,0.0,0.315,3.471,45.6,0.00626,76.68,1.367,0.52,0.0126,1976.0,3605.07,5776.0,4.598,-0.56,0.758,0.832
12108364,0,0.70544189,0.0,0.328,1.772,133.5,0.010659,83.68,2.979,1.04,0.0155,1960.0,3481.65,5838.0,4.529,-0.08,0.897,0.992
8295671,0,0.981399749,0.0,0.408,0.5051,158.3,0.012319,88.3,13.76,1.21,0.0192,1820.0,2602.14,6038.0,4.524,-0.28,0.898,0.982
10407210,0,0.933728755,0.0,0.645,4.363,13.5,0.00355,64.29,1.486,0.72,0.0208,2777.0,14057.75,6652.0,4.036,-0.16,1.863,1.378
7457278,0,12.607591424,0.0,0.996,29.1267,79.5,0.014678,33.09,1.188901,1.61,0.1089,809.0,101.31,6047.0,4.47,0.0,1.002,1.081
8984755,0,0.734573766,0.0,0.044,1.295,68.4,0.007524,89.42,4.4,0.86,0.0151,2061.0,4270.04,5602.0,4.325,-0.14,1.051,0.851
7366895,0,289.86046,0.0,0.3711,11.103,234.5,0.014163,89.95,188.2,1.5,0.8494,279.0,1.43,5914.0,4.451,-0.14,0.971,0.973
10729472,0,357.13089,0.0,0.1365,13.04,330.5,0.016564,89.95,210.8,1.62,0.9831,246.0,0.87,5838.0,4.529,-0.08,0.897,0.992
6200612,0,370.50684,0.0,0.0647,12.132,418.6,0.01886,89.95,237.2,2.06,1.0251,277.0,1.39,6360.0,4.458,-0.36,0.999,1.044
5003670,1,7.99144696,0.0,0.94,3.639,145.0,0.01394,81.62,6.45,1.53,0.0783,901.0,155.95,5700.0,4.434,0.16,1.006,1.003
5200084,0,2.9039446,0.0,0.686,10.542,13.1,0.003526,66.82,1.742,1.17,0.0525,2637.0,11446.75,7846.0,3.829,0.56,3.05,2.29
4144873,0,68.538296,0.0,0.002,3.627,1087.0,0.029056,90.0,148.5,25.77,0.3266,1031.0,267.17,4687.0,2.613,-0.2,8.123,0.988
9171886,0,369.7985,0.0,0.1382,12.564,1106.4,0.030558,89.95,229.6,2.53,0.9359,225.0,0.61,5680.0,4.582,-0.56,0.757,0.797
5696918,0,0.643007769,0.0,0.012,0.69,68.1,0.007706,89.9,7.2,0.35,0.011,1070.0,311.13,3925.0,4.825,-0.84,0.421,0.432
8937762,0,15.07277287,0.0,0.891,0.7794,345.0,0.020577,89.3,73.5,1.73,0.1132,635.0,38.57,5521.0,4.594,-0.28,0.771,0.864
2720828,0,1.71659304,0.0,0.1534,1.154,138.0,0.010881,89.38,11.37,1.17,0.0285,1607.0,1577.89,6192.0,4.467,-0.22,0.987,1.037
8652577,0,358.818895,0.0,0.825,2.503,666.1,0.026495,89.93,669.0,2.66,0.9572,262.0,1.11,6056.0,4.47,-0.46,0.918,0.908
8804937,0,181.3537,0.0,0.5983,16.19,455.0,0.020295,89.38,70.7,2.11,0.6407,317.0,2.39,5900.0,4.509,0.07,0.951,1.065
11912987,0,3.74786694,0.0,0.49,3.632,80.9,0.008421,85.97,6.98,0.89,0.0485,1176.0,451.72,5957.0,4.498,0.07,0.971,1.083
4136659,0,0.913244995,0.0,0.286,0.4931,47.8,0.006722,88.8,13.67,0.77,0.0185,1967.0,3541.46,5923.0,4.402,-0.02,1.049,1.013
3438976,0,2.97599368,0.0,0.243,4.023,55.0,0.006846,87.49,5.56,0.79,0.0406,1395.0,894.1,6202.0,4.394,-0.24,1.055,1.003
6610064,0,0.584148495,0.0,0.584,1.6192,66.2,0.007715,75.84,2.387,0.87,0.013,2130.0,4882.9,5427.0,4.347,0.06,1.031,0.861
5476671,0,0.824180121,0.0,1.171,2.839,208.1,0.184616,19.52,1.242,17.8,0.0168,1912.0,3155.32,5977.0,4.514,-0.36,0.883,0.929
7335972,0,0.579770948,0.0,0.946,1.0377,467.9,0.025773,60.95,1.949,2.4,0.0135,1953.0,3425.06,5561.0,4.561,0.07,0.854,0.968
2694632,0,0.92225589,0.0,0.992,4.227,33.0,0.007939,17.8,1.042,1.29,0.0188,2206.0,5614.19,5631.0,4.114,0.24,1.485,1.046
5428471,0,0.75499096,0.0,0.322,2.485,215.8,0.01349,82.05,2.32,1.39,0.016,1949.0,3403.34,5743.0,4.466,-0.04,0.946,0.953
7283710,0,353.40191,0.0,0.4702,6.681,948.0,0.028255,89.95,370.0,2.35,0.8982,202.0,0.39,4957.0,4.561,0.0,0.763,0.772
10794509,0,1.428596987,0.0,0.7017,2.1401,50.0,0.006925,79.07,3.77,1.62,0.0273,2637.0,11425.1,6745.0,3.901,-0.28,2.144,1.336
2576224,0,2.21701025,0.0,0.0662,2.148,29.4,0.005058,89.38,7.93,1.16,0.041,2371.0,7467.21,7524.0,4.067,0.36,2.092,1.863
3967501,0,43.0759115,0.0,1.256,90.95,3452.0,0.330482,52.57,2.07,213.46,0.2453,1032.0,268.5,4766.0,2.919,-0.06,5.915,1.059
6437226,0,372.62637,0.0,0.5353,18.52,542.0,0.021943,89.95,133.8,2.38,1.0472,258.0,1.05,6014.0,4.486,0.07,0.993,1.101
2710623,0,1.02087831,0.0,0.148,2.429,33.4,0.005259,87.39,3.248,0.64,0.0196,1903.0,3115.14,5750.0,4.337,0.04,1.106,0.968
7699298,0,1.1578141,0.0,0.564,3.253,54.8,0.006983,76.35,2.389,1.24,0.0204,2133.0,4895.77,5412.0,3.941,-0.38,1.629,0.845
7115661,0,0.566800926,0.0,0.971,4.407,264.5,0.020096,20.83,1.0383,2.19,0.0134,2200.0,5563.01,5780.0,4.438,0.0,1.0,1.0
2853889,0,24.1876477,0.0,1.8212,2.654,194.8,0.830494,81.93,12.97,118.8,0.1728,782.0,88.31,6437.0,4.273,-0.1,1.31,1.175
10130057,0,2.17812826,0.0,0.344,2.601,100.8,0.009175,86.76,6.1,0.81,0.0317,1206.0,500.27,5426.0,4.579,-0.06,0.805,0.903
9838608,0,1.33259494,0.0,0.104,2.783,92.7,0.008846,88.4,3.718,0.89,0.0237,1665.0,1814.46,6063.0,4.51,-0.26,0.918,0.994
4247811,0,2.05048377,0.0,0.013,3.67,60.5,0.007054,89.83,4.338,0.66,0.0287,1339.0,761.65,5568.0,4.451,-0.46,0.854,0.752
6543645,0,1.19550618,0.0,0.483,3.337,26.9,0.004868,78.92,2.513,0.78,0.0228,2152.0,5062.04,6088.0,4.15,-0.02,1.463,1.103
8738244,0,0.683082998,0.0,0.694,4.409,143.3,0.011709,54.82,1.204,9.92,0.0225,6757.0,492690.35,8247.0,3.17,0.07,7.762,3.253
4157052,0,0.791771167,0.0,1.224,2.4463,509.2,0.246702,26.29,1.365,82.71,0.0198,3419.0,32163.04,6218.0,3.678,0.24,3.07,1.639
10815916,0,1.68207624,0.0,0.56,1.519,54.7,0.007065,85.49,7.12,1.01,0.0274,1980.0,3646.1,6495.0,4.191,-0.64,1.311,0.972
3547760,0,9.8480917,0.0,0.127,3.079,141.9,0.01076,89.7,24.51,0.88,0.0805,711.0,60.47,5289.0,4.546,-0.44,0.748,0.717
7281484,0,0.566800593,0.0,0.2,3.909,12.3,0.003239,80.91,1.268,0.48,0.0143,2783.0,14091.55,6476.0,4.255,-0.1,1.353,1.202
5991765,0,9.25801294,0.0,0.186,2.854,88.1,0.00865,89.57,24.57,1.73,0.0908,1229.0,539.51,6200.0,3.977,-0.16,1.834,1.162
3962872,0,25.9554044,0.0,0.952,8.491,122.7,0.012861,83.27,8.12,1.46,0.172,656.0,43.9,6058.0,4.408,-0.16,1.038,1.004
11912911,0,3.74788208,0.0,0.09,4.183,153.4,0.011137,89.25,6.92,0.94,0.045,979.0,216.97,5340.0,4.593,-0.12,0.777,0.871
2972800,0,361.43653,0.0,0.2175,9.08,271.9,0.015211,89.95,301.6,1.56,0.9233,268.0,1.22,6028.0,4.398,-0.74,0.938,0.802
8573168,0,0.89628253,0.0,0.176,1.397,86.4,0.008471,87.94,4.903,0.76,0.0176,1670.0,1848.85,5561.0,4.572,-0.12,0.818,0.915
10801249,0,1.67495622,0.0,0.399,2.994,35.9,0.005588,84.27,4.0,0.77,0.0289,1843.0,2732.19,6323.0,4.296,-0.04,1.263,1.15
3857860,0,8.2344072,0.0,0.812,2.808,59.2,0.007838,86.53,13.42,1.49,0.0803,1263.0,601.05,6148.0,3.964,-0.46,1.741,1.016
5024252,0,2.15052332,0.0,0.0303,3.447,115.5,0.010746,89.38,4.851,1.17,0.0327,1410.0,934.17,5780.0,4.438,,1.0,1.0
7430876,0,32.6122381,0.0,1.252,2.886,1321.4,0.292665,87.41,27.7,31.96,0.2002,570.0,24.92,5780.0,4.438,0.0,1.0,1.0
4843592,0,0.967073359,0.0,1.222,2.4875,773.5,0.252275,34.18,1.477,28.15,0.0189,1867.0,2870.56,5755.0,4.402,0.0,1.022,0.96
9602775,0,3.5564279,0.0,0.359,6.998,131.4,0.010518,84.47,3.725,0.8,0.0417,972.0,211.41,5404.0,4.638,-0.5,0.694,0.789
7031430,0,0.566796775,0.0,0.974,5.471,144.1,0.015523,14.79,1.008,0.61,0.0096,931.0,176.94,3453.0,4.892,0.0,0.358,0.364
7133294,1,13.6471211,0.0,0.617,8.331,75.0,0.008279,86.47,10.01,1.25,0.1075,913.0,164.06,5771.0,4.106,-0.3,1.382,0.89
11912916,0,3.74788322,0.0,0.544,3.45,242.6,0.014631,85.63,7.15,1.32,0.046,1031.0,266.76,5514.0,4.569,-0.04,0.826,0.926
12108293,0,0.705455349,0.0,0.447,2.469,74.9,0.008025,77.67,2.092,0.64,0.0145,1693.0,1936.09,5383.0,4.614,-0.32,0.736,0.824
5301093,0,488.67353,0.0,0.432,12.35,691.0,0.02411,89.91,280.8,2.03,1.1542,188.0,0.3,5218.0,4.596,-0.02,0.772,0.867
9640946,0,1.08906057,0.0,0.29,2.743,76.2,0.007843,84.43,2.99,0.75,0.0194,1511.0,1235.96,5087.0,4.463,0.21,0.881,0.822
9776186,0,1.48922187,0.0,0.393,1.882,613.6,0.022918,86.08,5.75,2.5,0.0256,1594.0,1524.19,5780.0,4.438,0.0,1.0,1.0
8044600,0,4.1083812,0.0,0.148,3.279,352.8,0.017093,89.12,9.65,1.62,0.0497,1058.0,295.63,5730.0,4.545,-0.06,0.87,0.968
10220837,1,1.962282625,0.0,0.169,1.45,68.3,0.007549,89.06,10.29,0.81,0.0298,1448.0,1038.36,5726.0,4.418,-0.1,0.979,0.915
10991239,0,0.523629052,0.0,0.045,3.443,122.0,0.009546,88.24,1.331,46.33,0.0154,9801.0,2181689.59,4136.0,1.392,-0.2,44.448,1.777
9345819,0,1.04588635,0.0,0.204,2.833,102.7,0.009341,85.9,2.854,1.1,0.021,1972.0,3582.91,6249.0,4.428,-0.04,1.076,1.13
9180566,0,51.31346091,,,3.94,,,,,,,,,,,,,
11092040,0,419.92898,0.0,0.0299,14.55,233.5,0.013995,89.95,223.4,1.51,1.0835,255.0,1.0,6047.0,4.431,-0.28,0.988,0.962
10292540,0,1.085229874,0.0,0.439,0.652,238.1,0.014698,87.84,11.65,1.37,0.0203,1632.0,1675.45,5713.0,4.554,-0.12,0.851,0.948
6278762,1,3.60011712,0.0,0.025,2.396,50.2,0.00634,89.88,11.56,0.5,0.0407,938.0,182.81,5051.0,4.562,-0.36,0.721,0.692
8636600,1,6.38671206,0.0,0.015,1.201,223.7,0.01341,89.98,41.2,1.19,0.0617,811.0,102.25,5071.0,4.505,-0.02,0.811,0.768
10220950,0,158.348345,0.0,3.655,10.55,899.0,2.675912,85.36,45.2,372.86,0.6312,409.0,6.61,6521.0,4.352,0.21,1.276,1.334
10342316,0,0.93376962,0.0,1.142,7.023,125.8,0.153052,9.31,1.158,16.3,0.0185,1937.0,3343.62,6056.0,4.448,-0.26,0.975,0.973
5305399,0,322.48381,0.0,0.938,22.99,1023.4,0.036359,88.86,47.3,3.5,0.911,259.0,1.06,5968.0,4.534,-0.26,0.881,0.97
3962684,0,25.949641315,0.0,0.945,11.6411,67.8,0.009814,81.14,6.132818,2.06,0.172,753.0,76.14,5109.0,3.873,0.06,1.922,1.006
4730442,0,1.71051215,0.0,0.057,1.284,42.2,0.005978,89.68,10.24,1.04,0.027,2004.0,3820.16,5925.0,3.989,-0.56,1.589,0.898
9447166,1,62.869463,0.0,0.954,6.842,341.7,0.022926,87.89,25.9,1.96,0.2829,349.0,3.51,4762.0,4.535,0.2,0.781,0.762
9643043,0,84.8062818,0.0,1.265,9.0006,9936.0,0.391951,88.26,41.8,36.51,0.3635,388.0,5.33,5735.0,4.525,-0.26,0.853,0.889
7177555,0,17.99643716,0.0,1.122,4.164,36923.0,0.41359,87.74,28.42,30.08,0.1167,468.0,11.31,4438.0,4.606,-0.1,0.666,0.653
3348082,1,11.63486009,0.0,0.053,5.466,292.3,0.015413,89.82,16.5,2.61,0.1011,961.0,201.96,5570.0,4.066,0.16,1.548,1.019
10615440,1,10.8118317,0.0,0.896,2.627,76.8,0.0095,86.49,14.63,1.24,0.0994,922.0,170.74,6025.0,4.331,0.12,1.196,1.119
5802292,0,1.208528832,0.0,0.039,1.336,180.8,0.012387,89.68,7.02,1.25,0.0223,1725.0,2084.15,6072.0,4.51,-0.24,0.923,1.005
5126932,0,208.18711785,0.0,0.321,2.5404,394.7,0.018221,89.97,605.052835,1.99,0.6889,307.0,2.1,5780.0,4.438,0.0,1.0,1.0
4175105,0,0.60818508,0.0,1.835,0.909,144.7,0.843141,26.59,2.05,96.03,0.0137,2298.0,6637.9,5981.0,4.372,-0.28,1.043,0.933
2437897,0,1.65320144,0.0,0.148,1.525,132.1,0.010218,88.98,8.3,0.74,0.0237,1059.0,296.8,4544.0,4.609,-0.22,0.661,0.647
5556726,0,0.962825082,0.0,0.088,2.8464,118.1,0.009628,88.11,2.667,5.18,0.0216,3265.0,26811.24,4898.0,3.212,0.07,4.928,1.443
2554853,0,309.494217,0.0,0.0542,13.716,292.0,0.015842,89.95,174.86,2.79,0.9402,399.0,6.01,6908.0,4.085,-0.56,1.614,1.155
7889486,0,24.2382519,0.0,0.82,2.703,465.5,0.022182,88.88,41.9,2.19,0.1642,597.0,29.92,5763.0,4.527,0.02,0.904,1.002
7889486,0,24.2416103,0.0,0.069,5.137,323.4,0.016319,89.89,36.56,1.61,0.1642,596.0,29.92,5763.0,4.527,0.02,0.904,1.002
8233802,0,69.3788597,0.0,0.539,3.807,530.4,0.021708,89.74,120.8,2.07,0.3241,421.0,7.4,5806.0,4.529,-0.18,0.874,0.943
7510820,1,29.3493852,0.0,0.75,4.313,659.2,0.02561,88.82,36.4,2.02,0.1715,451.0,9.81,4987.0,4.613,-0.12,0.722,0.784
6116035,0,449.57274,0.0,0.2059,9.328,221.4,0.013581,89.95,365.41,3.08,1.1848,333.0,2.89,5691.0,3.842,-0.22,2.079,1.096
7983117,1,11.49500229,0.0,0.911,7.602,51.4,0.007853,79.67,5.08,1.53,0.1038,1105.0,351.79,6033.0,3.985,-0.1,1.788,1.127
12506417,0,283.72675,0.0,0.3461,15.49,84.6,0.008566,89.95,132.6,1.18,0.8865,341.0,3.2,6496.0,4.301,-0.18,1.257,1.153
10187563,0,373.60683,0.0,0.588,8.752,534.8,0.022031,89.88,273.0,2.5,1.0494,271.0,1.28,6184.0,4.448,-0.06,1.038,1.1
5544450,0,4.29388808,0.0,0.272,3.618,110.6,0.009763,88.24,8.84,1.68,0.0571,1532.0,1302.16,6615.0,4.173,0.04,1.574,1.343
9307105,0,13.5437884,0.0,1.269,5.7076,6608.7,0.371471,82.33,9.51,32.21,0.1066,658.0,44.22,5463.0,4.582,-0.14,0.794,0.883
6880517,1,65.6491001,0.0,0.038,7.298,983.9,0.028187,89.97,70.61,2.52,0.3094,390.0,5.48,5436.0,4.573,0.0,0.819,0.919
6615511,1,25.1593389,0.0,0.035,5.198,358.1,0.017285,89.95,37.6,1.76,0.1694,619.0,34.7,5973.0,4.506,-0.1,0.935,1.024
3632089,1,31.7787564,0.0,0.29,8.093,262.0,0.014837,89.43,29.18,1.5,0.1803,564.0,23.96,5638.0,4.391,-0.42,0.928,0.773
8397947,1,9.0194714,0.0,0.2805,5.92,191.6,0.012789,88.81,11.34,1.07,0.08,789.0,91.74,5775.0,4.59,-0.52,0.768,0.838
11456405,0,0.814278961,0.0,0.451,2.087,72.0,0.007855,80.66,2.775,0.76,0.017,1762.0,2284.94,5537.0,4.539,0.18,0.886,0.989
4544684,0,2.1890751,0.0,0.048,2.365,94.8,0.008963,89.62,7.15,0.87,0.0327,1399.0,906.2,6077.0,4.526,-0.34,0.891,0.974
9291039,0,8.80854183,0.0,0.993,34.7564,174.7,0.02037,26.19,1.106,2.69,0.0853,1000.0,236.05,6017.0,4.3,0.04,1.21,1.064
5168498,0,219.74735,0.0,0.097,22.48,190.4,0.012462,89.93,75.3,3.24,0.6692,427.0,7.82,5127.0,3.602,-0.56,2.38,0.825
9569711,1,6.05919881,0.0,0.438,1.365,154.2,0.011561,89.19,30.9,1.21,0.0646,976.0,214.55,5734.0,4.462,0.04,0.962,0.977
12314973,1,7.5143967,0.0,0.399,4.865,36.3,0.005597,87.91,10.91,0.96,0.082,1199.0,488.52,6206.0,4.159,0.22,1.573,1.305
3348082,1,33.1981761,0.0,0.826,4.709,336.7,0.018978,88.53,32.1,3.21,0.2034,678.0,49.9,5570.0,4.066,0.16,1.548,1.019
3632089,1,5.32784157,0.0,0.116,4.696,87.2,0.0085,89.24,8.7,0.86,0.0548,1023.0,259.32,5638.0,4.391,-0.42,0.928,0.773
12735830,1,31.827649,0.0,0.785,1.639,520.0,0.023361,89.54,97.3,4.98,0.1939,668.0,47.21,4774.0,3.838,0.38,1.954,0.959
6592335,1,0.824000125,0.0,0.7697,0.855,183.1,0.013728,80.79,4.93,0.42,0.0113,746.0,73.09,3396.0,4.991,-0.1,0.28,0.28
5651829,0,0.772152075,0.0,1.009,1.78,43.6,0.019555,26.08,1.123,4.44,0.0163,2966.0,18277.6,5951.0,3.787,-0.8,2.08,0.967
9094763,0,1.08469871,0.0,0.672,4.077,124.0,0.010794,67.17,1.733,1.11,0.0209,1757.0,2247.25,5942.0,4.506,-0.06,0.938,1.028
4851239,0,1.23512429,0.0,0.556,4.22,15.2,0.003674,73.93,2.01,0.38,0.0228,1642.0,1722.78,5798.0,4.507,0.1,0.941,1.038
5009688,0,1.381257093,0.0,0.351,1.125,92.3,0.008874,87.74,8.9,1.1,0.0253,1728.0,2110.47,5861.0,4.385,0.38,1.131,1.13
10057494,1,2.41810158,0.0,0.016,2.144,46.8,0.00629,89.89,8.69,0.85,0.0368,1602.0,1555.96,6258.0,4.307,0.0,1.239,1.135
6587796,1,33.4203001,0.0,0.789,5.307,436.6,0.021125,88.55,31.2,2.46,0.2015,581.0,27.02,5731.0,4.372,0.08,1.066,0.977
9489953,0,58.3437362,0.0,1.246,22.482,1266.8,0.284985,78.65,6.33,93.55,0.3351,779.0,87.03,5896.0,3.65,-0.06,3.006,1.472
5305240,0,1.070982122,0.0,0.563,1.255,43.4,0.00626,84.11,5.49,0.98,0.0202,2122.0,4811.39,5717.0,4.109,-0.06,1.433,0.964
8554701,1,31.1748311,0.0,0.016,3.79,200.2,0.012989,89.99,63.65,1.31,0.1942,585.0,27.62,6086.0,4.511,-0.26,0.921,1.003
5389632,0,0.474811162,0.0,0.44,1.169,205.2,0.013399,81.32,2.92,1.28,0.0118,2206.0,5603.32,5799.0,4.539,-0.1,0.878,0.975
9031209,1,47.0568476,0.0,0.027,5.2232,1531.2,0.03515,89.98,71.22,2.84,0.2388,411.0,6.72,5288.0,4.613,-0.24,0.74,0.828
4645833,0,0.743495989,0.0,1.144,2.255,172.8,0.157758,21.75,1.232,11.82,0.0146,1617.0,1612.65,5345.0,4.639,-0.54,0.686,0.747
8940918,0,1.405887031,0.0,0.364,1.184,216.0,0.01333,87.58,8.6,0.95,0.0212,1086.0,329.99,4440.0,4.618,-0.16,0.653,0.646
9827596,0,1.45728997,0.0,0.749,3.582,71.3,0.008377,70.69,2.26,0.93,0.0261,1665.0,1818.19,6063.0,4.476,0.07,1.012,1.117
6206559,0,1.245331397,0.0,0.649,2.566,38.1,0.005958,77.31,2.96,1.61,0.0251,2678.0,12115.45,6106.0,3.781,-0.06,2.477,1.352
5024429,0,1.52593737,0.0,0.681,1.958,159.1,0.012281,81.36,4.53,1.39,0.0268,1697.0,1963.41,6184.0,4.448,-0.06,1.038,1.1
9532117,0,8.21429932,0.0,0.667,3.099,70.7,0.008153,87.5,15.32,1.66,0.0832,1312.0,701.11,6277.0,3.951,-0.3,1.869,1.138
6928906,0,1.54945486,0.0,0.228,6.698,21.8,0.00436,82.89,1.839,1.34,0.0329,3006.0,19304.93,7382.0,3.838,0.18,2.804,1.976
9821151,0,8.42943991,0.0,0.82,2.441,89.1,0.009648,86.98,15.56,1.19,0.0839,1029.0,265.39,6353.0,4.375,-0.14,1.132,1.104
8073705,1,10.60052083,0.0,0.729,4.509,60.9,0.00769,86.66,12.52,1.09,0.0948,987.0,224.28,6035.0,4.212,-0.16,1.303,1.009
8330548,0,0.9570701,,,2.75,,,,,,,,,,,,,
4271474,1,21.8634638,0.0,0.502,3.542,871.0,0.027476,89.32,42.3,2.37,0.1466,551.0,21.77,5383.0,4.587,-0.1,0.789,0.885
11497958,1,63.3354719,0.0,0.029,3.651,983.0,0.028278,89.99,136.2,1.18,0.2279,202.0,0.39,3526.0,4.866,-0.08,0.383,0.394
11093538,0,14.77820911,0.0,1.258,5.395,10774.0,0.389436,84.18,12.4,44.48,0.1219,809.0,101.07,6258.0,4.442,-0.12,1.046,1.102
11044779,0,15.60862948,0.0,1.171,6.6957,34356.0,0.435461,85.48,14.85,39.42,0.1191,648.0,41.71,5569.0,4.566,-0.08,0.829,0.928
6438379,0,389.14115,0.0,0.0973,7.93,347.4,0.017136,89.95,379.7,1.67,1.0198,250.0,0.92,6043.0,4.505,-0.4,0.894,0.933
9145415,0,365.78863,0.0,0.1564,12.76,885.0,0.026964,89.95,222.3,2.21,0.9272,215.0,0.5,5407.0,4.585,-0.34,0.752,0.794
4545926,0,2.4826619,0.0,0.731,2.115,37.0,0.006008,83.28,6.25,0.8,0.0367,1619.0,1627.36,6356.0,4.292,-0.18,1.225,1.068
9396760,0,2.17811908,0.0,0.3437,1.468,74.0,0.008001,88.24,10.76,0.8,0.0328,1412.0,938.51,6039.0,4.505,-0.24,0.921,0.992
5119619,0,1.11205787,0.0,0.008,1.459,118.7,0.010031,89.92,5.911,1.02,0.0208,1799.0,2484.64,6098.0,4.488,-0.32,0.932,0.976
9582496,0,224.447413,0.0,0.4162,4.986,651.0,0.023516,89.95,321.6,2.05,0.6907,260.0,1.08,5489.0,4.574,-0.16,0.798,0.872
