group_id,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
8804455,7.5966998,0.0,0.725,3.667,127.5,0.011117,86.28,11.18,1.32,0.0746,964.0,204.34,5716.0,4.343,0.04,1.091,0.955
5546761,15.40877383,,,3.49,,,,,,,,,,,,,
8872048,58.35512552,,,8.45,,,,,,,,,,,,,
7746958,1.204686597,0.0,0.328,0.823,233.2,0.014218,88.25,10.76,1.55,0.0222,1711.0,2026.81,5780.0,4.438,0.0,1.0,1.0
6525946,6.78341325,0.0,0.665,3.5437,501.2,0.021665,86.65,11.37,20.75,0.0641,2628.0,11295.61,5096.0,2.435,-1.52,8.769,0.763
6041734,6.95787,0.0,0.1686,4.537,182.3,0.012454,89.38,11.88,1.39,0.0708,1047.0,284.4,6240.0,4.406,-0.38,1.025,0.975
11030475,9.4907638,0.0,0.3638,2.713,197.4,0.012848,89.38,25.3,1.05,0.082,704.0,58.01,5290.0,4.604,-0.22,0.746,0.821
11030475,0.76196247,0.0,0.322,1.282,190.2,0.012566,85.82,4.407,1.08,0.0152,1638.0,1710.11,5167.0,4.555,-0.04,0.787,0.812
9006186,2.19251903,0.0,0.616,1.845,18.1,0.004065,85.12,7.24,0.37,0.0324,1225.0,533.25,5450.0,4.563,0.1,0.842,0.944
10471621,39.7557642,0.0,1.219,1.958,621.8,0.245914,88.25,40.0,13.72,0.1827,325.0,2.64,4405.0,4.732,-1.1,0.511,0.513
10471621,10.27127527,0.0,0.046,3.029,343.5,0.016888,89.9,26.33,0.94,0.0741,510.0,16.02,4405.0,4.732,-1.1,0.511,0.513
8074328,4.267961416,0.0,0.255,1.3427,127.4,0.010492,89.39,23.76,1.42,0.0524,1371.0,834.16,6395.0,4.275,-0.28,1.237,1.048
4670217,18.1209388,0.0,0.108,3.781,504.2,0.019889,89.83,37.14,1.68,0.1228,543.0,20.58,4905.0,4.536,0.02,0.774,0.75
9574179,3.98864999,0.0,0.355,3.516,94.2,0.008903,87.52,8.21,1.15,0.0492,1233.0,547.73,5692.0,4.288,0.16,1.188,0.997
11391755,25.1123362,0.0,0.007,7.922,398.8,0.018288,89.98,24.666,2.22,0.1707,691.0,53.73,6133.0,4.367,-0.06,1.112,1.049
11391755,2.121023807,0.0,1.0045,0.3673,263.9,0.047334,85.37,13.11,5.75,0.0329,1573.0,1446.5,6133.0,4.367,-0.06,1.112,1.049
9088780,33.18089453,,,15.24,,,,,,,,,,,,,
8894646,3.55557922,0.0,0.269,3.24,60.4,0.007131,88.11,8.16,0.84,0.0445,1270.0,615.03,5839.0,4.337,-0.16,1.082,0.926
8247770,8.28157072,0.0,0.042,3.1,139.2,0.010655,89.88,20.61,1.37,0.0795,956.0,197.82,5640.0,4.288,0.16,1.175,0.976
6867588,0.82628442,0.0,0.28,0.9603,134.9,0.010598,87.5,6.414,0.96,0.0166,1629.0,1654.69,5218.0,4.548,0.16,0.829,0.886
7501646,6.37705295,0.0,0.234,1.949,502.8,0.02038,89.46,24.83,2.15,0.0691,935.0,180.66,5672.0,4.503,0.36,0.965,1.08
8838950,2.27050106,0.0,0.473,1.903,106.7,0.009599,86.68,8.16,0.55,0.0275,903.0,157.05,4671.0,4.721,-1.3,0.528,0.534
12257999,18.55581565,0.0,0.073,5.372,565.9,0.021575,89.84,26.895,20.83,0.1919,1793.0,2442.24,5988.0,2.982,0.56,8.841,2.734
6922203,13.33094869,0.0,1.199,1.426,725.6,0.228694,86.44,19.3,25.95,0.1092,815.0,104.37,5991.0,4.394,-0.18,1.039,0.976
2437505,21.47642727,0.0,0.006,5.5498,348130.0,0.544874,89.99,45.679,59.5,0.1515,655.0,43.52,5780.0,4.438,0.0,1.0,1.0
8836888,7.10397925,0.0,0.192,1.5398,370.5,0.017508,89.69,35.22,1.51,0.0691,818.0,105.84,5488.0,4.584,-0.18,0.789,0.877
8636539,6.77367892,0.0,0.228,3.579,150.7,0.011355,89.09,14.26,1.33,0.0727,1083.0,324.84,6392.0,4.425,-0.2,1.072,1.116
9283156,5.22402436,0.0,0.12,2.608,48.1,0.006272,89.55,15.3,0.58,0.0556,941.0,185.16,5487.0,4.512,-0.18,0.84,0.837
9574158,15.92108138,0.0,0.972,1.5443,716.8,0.035087,88.01,28.0,3.14,0.1201,645.0,40.88,5595.0,4.57,-0.14,0.82,0.917
7294743,2.81043228,0.0,0.351,3.874,47.4,0.00628,86.18,5.27,1.43,0.041,1701.0,1978.53,5415.0,3.868,0.12,2.079,1.164
6765135,175.603366,0.0,0.952,9.543,506.8,0.026036,88.99,53.9,2.87,0.6288,348.0,3.46,6225.0,4.461,-0.18,1.009,1.07
5342061,64.034363,0.0,0.985,9.174,758.8,0.040604,86.84,17.89,3.47,0.2926,411.0,6.72,5691.0,4.561,-0.48,0.783,0.814
4047631,4.790912471,0.0,0.969,0.5134,360.7,0.030503,87.78,25.0,2.25,0.0486,717.0,62.51,4359.0,4.601,0.04,0.676,0.665
6516185,47.3659328,0.0,1.085,7.929,757.0,0.121506,85.19,12.94,11.97,0.2475,481.0,12.62,5708.0,4.482,-0.16,0.902,0.902
7446631,29.2254372,0.0,0.384,5.293,174.1,0.012233,89.44,39.5,1.35,0.1901,614.0,33.69,6049.0,4.461,-0.02,1.008,1.069
5906426,13.9034057,0.0,0.871,3.408,261.4,0.017373,86.96,16.43,1.55,0.1058,646.0,41.08,5261.0,4.523,-0.06,0.819,0.817
12208631,53.3580444,0.0,0.905,6.812,736.1,0.030108,88.24,29.5,3.41,0.2695,474.0,11.94,5481.0,4.369,0.16,1.036,0.915
2443393,73.711039,0.0,0.284,10.062,136.7,0.010817,89.7,54.3,1.77,0.3741,563.0,23.81,6374.0,4.193,0.1,1.502,1.284
9019191,14.43348326,0.0,1.185,2.663,526.8,0.211933,83.54,10.53,16.25,0.106,558.0,22.91,4915.0,4.627,-0.1,0.702,0.787
3002478,6.35705314,0.0,0.023,1.324,272.2,0.015121,89.96,37.2,1.59,0.0682,990.0,227.07,5982.0,4.493,-0.04,0.96,1.047
8631751,1.530515205,0.0,0.882,0.5945,659.7,0.029563,85.18,10.49,0.84,0.0163,608.0,32.46,3462.0,5.004,-0.42,0.259,0.247
4172746,17.6997392,0.0,0.105,2.76,752.7,0.024246,89.88,49.91,1.96,0.1218,523.0,17.73,4807.0,4.583,0.08,0.742,0.769
5095635,0.754457729,0.0,0.677,0.5891,248.2,0.01586,84.79,7.46,2.07,0.0158,2131.0,4879.62,5561.0,4.25,0.1,1.193,0.925
12254688,62.6825769,0.0,1.095,2.327,398.9,0.117521,88.65,46.5,39.8,0.3583,916.0,166.36,7058.0,3.648,-0.5,3.101,1.562
4172013,16.2707207,0.0,1.187,5.707,468.0,0.209216,76.82,5.2,28.42,0.1323,827.0,110.79,6117.0,4.315,0.14,1.244,1.17
1996180,5.42204257,0.0,0.94,2.952,79.1,0.010112,79.76,5.29,1.39,0.0617,1222.0,527.11,6123.0,4.263,-0.06,1.263,1.066
2305866,24.1073172,0.0,0.693,10.465,104.2,0.009958,86.94,12.96,2.74,0.1872,1065.0,304.22,6585.0,3.813,-0.08,2.517,1.502
9712350,51.5738653,0.0,0.275,2.784,900.7,0.0272,89.89,140.1,2.41,0.2638,417.0,7.12,5380.0,4.581,0.07,0.813,0.924
9580167,0.827151296,0.0,0.281,1.385,272.4,0.014702,86.41,4.49,19.1,0.0172,5171.0,168151.39,4452.0,2.28,-0.04,11.895,0.984
7984574,11.6191707,0.0,0.059,1.819,700.4,0.024284,89.93,49.91,2.21,0.0977,756.0,77.43,5870.0,4.56,-0.32,0.834,0.92
10336951,38.2292037,0.0,0.571,3.893,605.8,0.023157,89.49,63.7,1.51,0.1865,359.0,3.92,4544.0,4.656,-0.56,0.598,0.592
8240617,176.845697,0.0,1.4653,3.812,431.6,0.483193,88.81,81.3,42.05,0.574,291.0,1.69,5592.0,4.541,-0.4,0.797,0.804
11622985,18.0243482,0.0,0.57,3.575,441.2,0.019931,89.0,32.6,1.98,0.1346,683.0,51.44,5955.0,4.52,-0.16,0.91,0.999
11361283,16.4793229,0.0,0.263,3.312,479.1,0.019585,89.6,37.45,1.53,0.1165,537.0,19.62,4908.0,4.618,-0.02,0.716,0.797
6364215,2.10081629,0.0,0.979,2.8182,169.1,0.016455,57.97,1.846,1.65,0.0318,1378.0,852.78,5815.0,4.5,-0.08,0.918,0.974
6467363,3.67936863,0.0,0.885,3.47,85.9,0.009964,77.35,4.04,0.92,0.043,1112.0,361.27,5676.0,4.474,-0.48,0.848,0.781
6467363,7.4464635,0.0,0.531,4.084,78.0,0.008309,87.45,11.96,0.77,0.0688,879.0,141.12,5676.0,4.474,-0.48,0.848,0.781
10073672,2.252976718,0.0,0.157,1.7131,467.9,0.019552,89.11,10.14,1.19,0.0281,795.0,94.26,4039.0,4.708,-0.16,0.559,0.583
6842807,16.6146221,0.0,0.017,2.706,361.2,0.017048,89.98,47.7,1.49,0.1196,604.0,31.48,5295.0,4.548,-0.1,0.8,0.825
9815053,5.83892993,0.0,0.319,1.1066,237.4,0.014115,89.53,38.8,1.19,0.0598,835.0,114.94,5279.0,4.588,-0.12,0.769,0.839
9697131,3.09756897,0.0,0.408,4.588,83.3,0.008516,85.13,4.8,1.75,0.0463,1782.0,2380.18,6329.0,4.026,0.06,1.885,1.374
10917043,205.385912,0.0,0.008,8.681,1248.7,0.030926,90.0,186.32,2.11,0.5898,200.0,0.38,4400.0,4.659,-0.2,0.624,0.646
6697605,1.23935745,0.0,0.932,1.683,150.9,0.014238,67.67,2.45,1.5,0.0216,1583.0,1488.51,5370.0,4.411,0.14,0.966,0.877
12602314,1.407020118,0.0,0.167,1.3766,181.9,0.012061,88.78,7.817,1.12,0.0229,1350.0,782.45,5022.0,4.485,0.18,0.849,0.804
5787131,24.4359956,0.0,0.019,6.254,496.6,0.020437,89.96,30.46,2.31,0.1702,674.0,48.81,6197.0,4.449,-0.08,1.035,1.096
6346809,17.57704569,0.0,1.25,2.022,670.0,0.27658,85.89,17.42,27.21,0.1239,673.0,48.33,5653.0,4.442,-0.32,0.901,0.819
4547603,1.400755743,0.0,0.413,1.0562,144.4,0.011144,87.48,9.38,1.3,0.0237,1628.0,1659.74,5487.0,4.333,0.12,1.072,0.902
5716763,1.28132831,0.0,0.926,0.9157,525.5,0.025924,78.89,4.81,4.52,0.0222,2215.0,5673.71,5918.0,3.978,-0.62,1.596,0.881
12416987,119.0833042,0.0,1.257,2.558,2951.0,0.326228,89.52,150.8,22.19,0.4106,240.0,0.78,4412.0,4.662,-0.2,0.623,0.65
8259713,27.8813154,0.0,0.168,6.346,209.2,0.013372,89.71,33.55,1.54,0.1832,681.0,50.86,6434.0,4.414,-0.36,1.055,1.048
11098013,7.50790041,0.0,0.795,5.646,145.0,0.012157,82.89,6.42,1.77,0.0825,1138.0,396.33,6408.0,4.309,0.3,1.337,1.329
3425851,110.3783828,0.0,0.014,12.211,489.8,0.020351,89.99,70.456,3.02,0.4756,473.0,11.82,6342.0,4.242,-0.06,1.359,1.175
10397751,4.28886792,0.0,0.534,2.599,59.3,0.007254,87.16,10.79,0.57,0.0455,944.0,187.43,5374.0,4.555,-0.68,0.721,0.68
6679295,24.5752524,0.0,0.489,2.258,1003.4,0.029364,89.63,75.3,1.64,0.1351,316.0,2.35,3678.0,4.755,0.26,0.512,0.545
6026737,10.1747037,0.0,0.726,5.179,52.4,0.007125,86.04,10.52,1.04,0.0924,985.0,222.53,5866.0,4.191,0.0,1.339,1.016
4935172,2.17291055,0.0,0.362,2.139,76.4,0.008116,87.17,7.33,0.93,0.034,1507.0,1220.49,6164.0,4.446,-0.02,1.045,1.109
8760040,7.35101287,0.0,0.608,2.757,115.9,0.010277,87.88,16.45,1.42,0.0768,1064.0,303.08,5951.0,4.283,0.14,1.262,1.117
8176564,6.57159435,0.0,0.751,3.1044,65.7,0.008051,86.05,10.91,1.26,0.0694,1211.0,507.81,6042.0,4.139,-0.16,1.432,1.029
10604521,0.868122253,0.0,0.006,1.5471,231.3,0.013923,89.92,4.386,1.65,0.0188,2047.0,4163.14,6116.0,4.44,0.21,1.084,1.181
4385148,13.84301228,0.0,0.052,4.077,567.8,0.02167,89.89,26.47,1.98,0.11,699.0,56.45,5745.0,4.559,-0.2,0.837,0.928
4367854,5.1952021,0.0,0.604,2.1552,320.8,0.016999,87.71,15.09,1.37,0.0523,836.0,115.35,5044.0,4.551,-0.28,0.738,0.708
10597693,31.6084371,0.0,0.022,3.675,331.6,0.016769,89.98,66.79,1.89,0.2013,634.0,38.1,6341.0,4.446,-0.24,1.033,1.083
7466270,16.1558656,0.0,0.973,3.798,731.3,0.035167,85.16,11.52,2.04,0.1012,455.0,10.1,4504.0,4.713,-1.06,0.53,0.528
2985587,3.375716723,0.0,0.982,1.5436,175.7,0.016741,77.4,4.5,2.34,0.0458,1472.0,1111.66,6310.0,4.273,-0.08,1.282,1.122
5642620,75.8580035,0.0,0.935,5.382,1148.4,0.040531,88.91,49.3,2.72,0.3029,281.0,1.47,4474.0,4.67,-0.3,0.614,0.645
8873090,10.16435076,0.0,0.915,6.017,37.7,0.00674,80.45,5.51,1.99,0.1028,1389.0,879.94,6133.0,3.718,-0.14,2.71,1.401
9958387,237.787237,0.0,0.947,10.509,1627.7,0.048997,89.3,77.87,9.91,0.7713,354.0,3.73,5185.0,3.936,0.34,1.853,1.08
11197853,0.698461304,0.0,0.459,0.7887,134.4,0.010803,85.71,6.13,14.81,0.02,5173.0,168689.02,4676.0,2.577,0.26,12.558,2.17
6716021,110.7556272,0.0,0.917,6.819,8067.0,0.101746,89.31,75.8,29.64,0.5211,651.0,42.53,6525.0,3.772,-0.16,2.668,1.536
8326342,14.4079035,0.0,1.226,2.524,3058.0,0.294294,86.12,18.11,23.4,0.1077,624.0,35.81,5440.0,4.617,-0.4,0.728,0.814
4831728,7.0956395,0.0,0.06,3.465,108.1,0.009348,89.78,15.77,1.2,0.0702,989.0,225.73,5480.0,4.26,0.16,1.174,0.915
4249611,79.2450351,0.0,0.001,5.382,1347.3,0.033253,90.0,116.2,3.33,0.3479,404.0,6.33,5648.0,4.464,-0.12,0.917,0.892
7899070,126.4451275,0.0,0.046,16.7151,3252.5,0.051738,89.96,60.725,4.49,0.4725,321.0,2.51,5613.0,4.581,-0.26,0.795,0.888
4939533,5.77207177,0.0,0.018,2.605,328.5,0.016375,89.94,17.211,1.54,0.0625,915.0,165.58,5591.0,4.559,0.07,0.86,0.977
4846856,46.151253,0.0,0.688,5.346,649.0,0.024756,89.21,50.1,2.08,0.2261,423.0,7.59,5204.0,4.525,-0.32,0.769,0.723
10265602,165.3447044,0.0,0.917,3.09,4899.0,0.078728,89.77,232.4,6.98,0.5468,301.0,1.93,5594.0,4.52,-0.4,0.812,0.798
4552729,97.4463194,0.0,0.063,6.765,2141.1,0.04074,89.97,114.32,3.05,0.3729,283.0,1.52,4735.0,4.627,-0.1,0.686,0.73
3663173,174.636181,0.0,0.04,15.679,2500.9,0.045604,89.97,88.9,11.12,0.67,481.0,12.65,5974.0,3.859,0.1,2.232,1.313
9109857,1.791877025,0.0,0.403,1.166,46.1,0.006353,87.87,10.84,1.48,0.0303,2223.0,5787.99,6002.0,3.841,-0.28,2.139,1.156
6716545,145.881936,0.0,0.325,11.342,156.9,0.011555,89.8,94.1,1.8,0.5648,424.0,7.63,6052.0,4.183,0.08,1.424,1.128
5196864,2.50343279,0.0,1.178,1.534,1156.0,0.220575,73.6,4.17,20.23,0.0333,1147.0,408.12,5174.0,4.483,-0.04,0.84,0.782
11071200,96.4562198,0.0,0.775,11.195,950.5,0.030816,89.01,44.7,9.1,0.4921,727.0,65.96,7029.0,3.806,-0.16,2.704,1.704
11071200,44.5643831,0.0,0.851,7.874,360.5,0.019632,88.0,24.3,5.8,0.2941,940.0,184.67,7029.0,3.806,-0.16,2.704,1.704
8703129,253.374581,0.0,0.028,22.889,1104.0,0.02963,89.98,87.04,19.25,1.0077,555.0,22.41,5177.0,3.216,0.1,5.949,2.122
6837283,21.1181653,0.0,0.675,9.734,112.7,0.01031,86.9,12.49,2.89,0.1691,1110.0,359.11,6461.0,3.779,-0.12,2.566,1.443
5613821,5.06092282,0.0,0.944,2.586,71.6,0.009874,80.02,5.45,0.98,0.0565,998.0,234.93,5637.0,4.492,0.0,0.911,0.939
8639908,0.910020582,0.0,0.79,1.7956,358.1,0.019204,72.62,2.64,1.12,0.0151,1127.0,380.16,4297.0,4.725,-0.68,0.533,0.55
11076400,1.07808492,0.0,0.287,0.8551,155.6,0.011362,88.24,9.36,1.01,0.019,1417.0,951.61,4906.0,4.511,0.18,0.814,0.783
10190075,11.1916199,0.0,0.895,2.1,166.4,0.014113,87.36,19.45,1.47,0.097,782.0,88.34,5646.0,4.464,0.1,0.956,0.97
10749059,174.731515,0.0,0.021,8.257,1179.9,0.030591,89.99,166.57,3.0,0.5732,287.0,1.6,5201.0,4.447,0.1,0.897,0.82
7668416,0.858546796,0.0,0.241,1.1,106.1,0.009355,87.65,5.88,0.88,0.0167,1671.0,1846.35,5269.0,4.491,0.06,0.864,0.843
6029239,5.518195,0.0,0.243,1.81,27.1,0.004772,89.39,22.7,0.46,0.0607,969.0,208.54,5767.0,4.538,-0.06,0.881,0.979
3545478,75.1122132,0.0,0.838,4.9458,3751.5,0.063426,89.37,75.91,23.23,0.4156,777.0,86.18,6201.0,3.616,0.21,3.354,1.694
11565544,3.76562031,0.0,1.193,1.288,232.6,0.208191,74.54,4.47,19.39,0.0466,1084.0,326.2,5743.0,4.553,-0.14,0.853,0.949
12072872,2.46288834,0.0,0.256,1.724,47.4,0.006346,88.62,10.64,0.67,0.0338,1391.0,883.43,5893.0,4.395,-0.44,0.967,0.848
8241079,10.9192653,0.0,0.434,4.572,91.1,0.008821,88.5,16.63,1.9,0.1033,1107.0,355.29,5745.0,3.939,0.3,1.972,1.234
12168993,4.21223579,0.0,0.97,7.898,116.4,0.013564,51.3,1.551,1.04,0.0453,887.0,146.4,5116.0,4.591,-0.44,0.7,0.698
7051180,1.951082219,0.0,0.925,1.6975,1151.8,0.039073,77.46,4.26,10.35,0.033,2005.0,3822.26,5302.0,3.768,0.0,2.426,1.258
2446113,23.1375919,0.0,0.429,3.35,114.0,0.009941,89.49,48.3,1.83,0.1728,837.0,115.86,6078.0,4.094,0.14,1.683,1.285
5903749,18.9763286,0.0,0.922,2.379,329.8,0.020761,88.02,26.7,2.24,0.1325,638.0,39.11,5300.0,4.385,0.18,0.986,0.861
5903749,6.34724702,0.0,0.739,3.097,159.8,0.012538,86.1,10.87,1.35,0.0639,919.0,168.14,5300.0,4.385,0.18,0.986,0.861
8581240,10.76800074,0.0,0.583,3.494,65.1,0.007669,88.28,19.38,0.92,0.094,885.0,144.85,5874.0,4.338,-0.12,1.096,0.954
8581240,4.32848303,0.0,0.367,2.955,35.5,0.005511,88.0,10.5,0.66,0.0512,1199.0,488.23,5874.0,4.338,-0.12,1.096,0.954
8684730,46.15119482,0.0,0.904,6.3427,1817.3,0.046727,88.24,29.37,10.02,0.2668,703.0,57.8,5877.0,3.927,0.04,1.963,1.187
8554498,4.780327581,0.0,0.952,2.0253,960.8,0.036574,82.68,7.472,7.14,0.059,1441.0,1020.05,5937.0,4.012,0.16,1.787,1.197
6949898,7.64809462,0.0,0.265,2.216,195.9,0.012788,89.41,25.78,1.19,0.0746,840.0,117.65,5641.0,4.554,-0.06,0.85,0.944
2973386,31.0209175,0.0,0.881,2.012,859.5,0.031742,89.2,63.3,1.66,0.1522,291.0,1.7,3720.0,4.764,-0.1,0.48,0.488
7022573,2.118893997,0.0,0.019,0.822,311.4,0.016174,89.95,20.03,1.41,0.031,1230.0,541.53,5504.0,4.583,-0.16,0.796,0.892
9288237,7.49133777,0.0,0.013,6.315,34.5,0.005396,89.92,9.13,1.01,0.0762,1291.0,656.15,6177.0,3.993,-0.36,1.71,1.051
6593150,5.4654174,0.0,0.301,3.209,219.5,0.013557,88.63,12.61,1.23,0.0592,927.0,174.08,5612.0,4.566,-0.12,0.829,0.926
6523351,6.06664931,0.0,0.902,1.962,65.3,0.008919,85.17,10.71,0.87,0.0643,915.0,165.66,5569.0,4.521,0.1,0.892,0.963
5551672,2.184437698,0.0,0.035,1.0422,1546.8,0.034479,89.88,16.56,0.94,0.0204,529.0,18.41,3421.0,5.014,-0.34,0.25,0.236
8197793,15.2311195,0.0,0.192,3.91,269.1,0.014945,89.63,29.67,1.94,0.1228,800.0,96.84,5836.0,4.316,0.16,1.186,1.061
6357290,4.8099878,0.0,0.2,1.97,288.2,0.015608,89.38,18.58,1.59,0.0562,1077.0,317.8,5988.0,4.507,-0.12,0.934,1.021
4072955,5.08288076,0.0,0.389,2.515,108.0,0.009687,88.45,14.4,1.15,0.0582,1183.0,462.96,6217.0,4.375,-0.22,1.083,1.011
8695311,31.0259489,0.0,0.153,5.692,385.4,0.018009,89.79,41.91,1.91,0.1964,595.0,29.67,6075.0,4.486,-0.12,0.969,1.048
9834731,3.08942807,0.0,0.65,3.214,85.3,0.008903,83.48,5.72,1.07,0.0437,1361.0,808.76,6137.0,4.418,0.14,1.103,1.165
7609674,21.2360024,0.0,0.205,4.019,104.4,0.009391,89.71,39.9,2.62,0.1651,1048.0,285.21,6035.0,3.745,-0.16,2.559,1.328
4252322,14.591504451,0.0,1.21,1.1295,1490.5,0.257211,87.93,33.5,36.85,0.1167,879.0,140.82,5940.0,4.199,-0.12,1.312,0.993
5475042,1.242639742,0.0,0.152,1.763,159.3,0.011446,88.39,5.418,1.02,0.0219,1487.0,1159.26,5520.0,4.572,-0.08,0.818,0.917
9541295,0.536650319,0.0,0.61,2.383,41.9,0.006191,67.32,1.581,1.35,0.0138,3195.0,24688.55,6020.0,3.922,0.0,2.0,1.22
4770174,6.09595681,0.0,0.685,5.502,65.7,0.007881,83.77,6.31,1.26,0.0718,1259.0,593.42,6313.0,4.228,0.32,1.467,1.325
8949925,13.2511214,0.0,0.231,4.996,266.5,0.014901,89.34,20.03,1.98,0.1122,850.0,123.32,5850.0,4.297,0.16,1.217,1.072
9959492,11.682369,0.0,0.6987,2.71,234.5,0.014968,88.24,24.3,1.45,0.0998,802.0,97.62,6089.0,4.527,-0.36,0.889,0.971
8827575,10.12956201,0.0,0.544,3.044,81.3,0.008451,88.56,21.6,0.78,0.0876,736.0,69.43,5383.0,4.528,0.0,0.842,0.874
6438099,21.61313362,0.0,0.714,1.52,818.1,0.028166,89.49,80.3,1.94,0.1348,503.0,15.14,5267.0,4.681,-0.76,0.632,0.701
3752110,27.9430245,0.0,0.052,6.125,308.6,0.016161,89.92,35.38,2.21,0.1975,718.0,62.74,6468.0,4.363,0.21,1.25,1.313
1717722,0.977311489,0.0,0.01,1.403,250.7,0.014052,89.9,5.43,1.06,0.0175,1331.0,737.36,4805.0,4.633,-0.06,0.688,0.769
5040077,0.896382269,0.0,0.332,1.113,136.4,0.010913,86.78,5.91,1.0,0.0171,1810.0,2524.81,5837.0,4.502,-0.52,0.843,0.824
7918652,11.45541896,0.0,0.116,4.95,68.6,0.007587,89.62,17.7,1.12,0.1077,975.0,213.86,6231.0,4.276,0.28,1.356,1.269
9230021,44.433726,0.0,0.624,6.118,239.6,0.01478,89.19,44.4,1.85,0.2415,538.0,19.73,5596.0,4.298,0.14,1.145,0.95
3230805,3.91679553,0.0,0.007,2.072,161.3,0.011285,89.97,14.62,0.85,0.0441,851.0,123.73,4889.0,4.637,-0.22,0.686,0.759
4676964,43.1024434,0.0,0.011,7.124,299.8,0.015664,89.99,46.95,1.88,0.2421,539.0,19.96,5741.0,4.365,0.18,1.097,1.017
4770617,31.4452709,0.0,0.97,1.758,531.1,0.028295,88.81,46.6,4.55,0.2099,721.0,63.78,6172.0,4.198,0.16,1.471,1.25
7609553,8.85686712,0.0,0.923,0.606,319.2,0.021548,88.92,48.8,1.88,0.0765,714.0,61.54,5017.0,4.516,-0.02,0.797,0.76
11395587,12.99065074,0.0,0.068,2.3748,392.3,0.018005,89.91,42.45,2.02,0.1072,790.0,92.12,5787.0,4.402,0.0,1.027,0.971
8509442,82.6595174,0.0,0.579,3.48,1270.7,0.033535,89.79,155.4,2.03,0.3099,233.0,0.7,3952.0,4.716,-0.1,0.553,0.572
3219643,24.3367026,0.0,0.577,2.539,551.1,0.022134,89.46,61.8,1.95,0.1499,526.0,18.07,5141.0,4.505,-0.12,0.806,0.758
8546542,7.40985182,0.0,0.234,1.131,201.1,0.012934,89.73,49.3,1.18,0.0725,818.0,105.91,5462.0,4.56,0.04,0.836,0.926
8613535,15.5943758,0.0,0.5,7.367,95.4,0.009192,87.98,14.2,1.08,0.1274,801.0,97.35,6249.0,4.428,-0.04,1.076,1.13
10122538,75.731195,0.0,0.9,4.859,2496.0,0.056351,89.22,65.9,3.47,0.2966,237.0,0.74,3891.0,4.718,0.21,0.564,0.605
11566064,152.1060435,0.0,0.878,7.4517,3688.3,0.064635,89.46,93.78,11.58,0.5859,458.0,10.36,6200.0,4.072,-0.06,1.64,1.158
12256520,7.25101997,0.0,0.314,2.799,122.8,0.010066,89.05,19.01,0.91,0.0716,807.0,100.18,5382.0,4.571,0.1,0.827,0.928
12785320,57.3840375,0.0,0.954,4.336,241.7,0.018721,88.49,36.2,1.62,0.2694,397.0,5.85,5250.0,4.541,-0.16,0.79,0.79
10000941,2.5738437,0.0,0.044,1.92,46.6,0.006083,89.76,10.31,0.57,0.0341,1129.0,384.24,5115.0,4.477,0.08,0.854,0.798
7106173,10.18318233,0.0,0.449,3.137,51.5,0.006649,88.85,22.35,0.79,0.0958,867.0,133.56,5843.0,4.421,0.4,1.084,1.131
7106173,6.2321233,0.0,0.32,2.85,31.7,0.005154,88.85,15.93,0.61,0.0691,1021.0,256.72,5843.0,4.421,0.4,1.084,1.131
7106173,8.2942929,0.0,0.006,3.976,36.8,0.005482,89.98,16.04,0.65,0.0836,928.0,175.39,5843.0,4.421,0.4,1.084,1.131
8265218,12.82993461,0.0,0.594,2.942,1417.4,0.035889,88.8,28.3,3.31,0.1049,734.0,68.41,5862.0,4.555,-0.28,0.844,0.935
9214713,809.0141881,0.0,0.717,8.3017,16311.0,0.125784,89.94,646.2,14.38,1.6988,216.0,0.51,6230.0,4.397,-0.3,1.047,0.993
9334893,2.47240869,0.0,0.319,1.87,47.5,0.006282,88.11,9.66,0.36,0.0291,887.0,145.69,4729.0,4.726,-1.42,0.525,0.534
9119458,11.53029332,0.0,0.027,1.8385,1209.3,0.031664,89.97,49.42,3.98,0.098,873.0,137.08,5770.0,4.289,-0.06,1.152,0.942
12406807,7.9069765,0.0,0.038,4.634,126.1,0.010353,89.84,13.17,1.13,0.0791,994.0,230.28,6347.0,4.464,-0.34,0.996,1.053
4548011,13.9509565,0.0,0.467,5.231,35.7,0.00557,88.53,18.16,0.75,0.1148,849.0,122.88,5888.0,4.275,0.06,1.227,1.036
10016874,16.30141333,0.0,0.786,3.5764,942.3,0.030924,88.06,23.2,3.84,0.1261,805.0,99.08,6072.0,4.328,-0.14,1.138,1.004
10395543,3.687469832,0.0,0.919,1.0668,5057.6,0.087283,86.57,15.376,5.78,0.0397,690.0,53.6,4004.0,4.659,0.12,0.606,0.611
7429287,84.799829,0.0,0.795,15.21,56.1,0.007581,88.27,26.4,1.16,0.3576,491.0,13.79,5619.0,4.07,-0.32,1.406,0.848
10717241,9.340538,0.0,0.074,2.57,200.8,0.012708,89.85,28.0,0.84,0.0741,530.0,18.69,4200.0,4.664,-0.12,0.607,0.622
