kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2
4636578,CONFIRMED,26.1363443,0.0001142,-0.0001142,0.0,,,,,,0.187,0.26,-0.187,6.613,0.108,-0.108,362.2,9.9,-9.9,0.01751,0.000502,-0.000323,89.65,,,30.2,2.2,-2.2,2.8,0.51,-0.51,0.1786,,,782.0,,,88.29,45.0,-33.66,6188.0,124.0,-124.0,4.152,0.168,-0.112,-0.08,0.15,-0.15,1.465,0.265,-0.265,1.111,0.116,-0.093,,,
3662635,FALSE POSITIVE,0.939375593,2.49e-07,-2.49e-07,0.0,,,,,,0.987,0.057,-0.05,2.8424,0.0138,-0.0138,100890.0,386.0,-386.0,0.488602,0.042943,-0.038971,71.12,,,3.052,0.118,-0.118,52.18,15.58,-11.68,0.0172,,,1936.0,,,3333.58,2990.01,-1555.12,5826.0,174.0,-174.0,4.345,0.205,-0.205,-0.6,0.3,-0.3,0.978,0.292,-0.219,0.772,0.111,-0.043,,,
10810838,CONFIRMED,56.35407916,9.756e-05,-9.756e-05,0.0,,,,,,0.835,0.047,-0.572,3.4449,0.0661,-0.0661,1037.0,20.2,-20.2,0.033885,0.000141,-0.004432,89.37,,,76.2,34.8,-34.8,2.59,0.1,-0.16,0.2537,,,352.0,,,3.63,0.61,-0.69,4802.0,96.0,-96.0,4.582,0.049,-0.017,-0.22,0.15,-0.15,0.701,0.027,-0.044,0.686,0.053,-0.026,,,
4670217,CANDIDATE,18.1209388,0.0001799,-0.0001799,0.0,,,,,,0.108,0.351,-0.108,3.781,0.267,-0.267,504.2,38.0,-38.0,0.019889,0.001346,-0.000819,89.83,,,37.14,5.4,-5.4,1.68,0.14,-0.16,0.1228,,,543.0,,,20.58,7.11,-6.14,4905.0,178.0,-178.0,4.536,0.072,-0.048,0.02,0.25,-0.3,0.774,0.062,-0.076,0.75,0.081,-0.06,,,
4456622,FALSE POSITIVE,0.751408792,2.08e-07,-2.08e-07,0.0,,,,,,1.242,0.756,-0.136,2.2974,0.0128,-0.0128,17481.0,67.0,-67.0,0.420608,0.723646,-0.120591,54.95,,,2.163,0.907,-0.907,41.48,11.02,-5.52,0.0154,,,1926.0,,,3241.36,2604.11,-1083.95,5697.0,171.0,-171.0,4.46,0.108,-0.175,-0.26,0.3,-0.3,0.903,0.24,-0.12,0.857,0.117,-0.072,,,
8719324,FALSE POSITIVE,10.23335969,,,,,,,,,,,,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974634,CANDIDATE,75.072964,0.004914,-0.004914,0.0,,,,,,0.2602,0.1842,-0.2601,9.21,1.9,-1.9,74.3,14.8,-14.8,0.007983,0.001103,-0.000598,89.95,,,60.6,29.1,-29.1,1.09,0.74,-0.16,0.3704,,,522.0,,,17.51,37.1,-6.36,6443.0,153.0,-215.0,4.325,0.086,-0.373,-0.02,0.22,-0.34,1.248,0.855,-0.182,1.198,0.294,-0.177,,,
6666233,FALSE POSITIVE,0.512407185,5.22e-07,-5.22e-07,0.0,,,,,,0.301,0.142,-0.301,1.0579,0.0299,-0.0299,329.2,8.8,-8.8,0.016697,0.00039,-0.000415,85.27,,,3.65,0.787,-0.787,1.03,0.04,-0.08,0.0104,,,1255.0,,,583.45,107.61,-122.35,3862.0,77.0,-84.0,4.69,0.042,-0.018,0.08,0.15,-0.15,0.563,0.026,-0.04,0.566,0.035,-0.035,,,
6776555,CANDIDATE,5.43361347,6.392e-05,-6.392e-05,0.0,,,,,,0.234,0.224,-0.234,1.0338,0.0801,-0.0801,1421.0,101.0,-101.0,0.033746,0.001989,-0.001651,89.67,,,40.44,8.8,-8.8,2.09,0.12,-0.28,0.0501,,,548.0,,,21.27,5.72,-7.72,3694.0,117.0,-147.0,4.686,0.075,-0.02,0.56,0.05,-0.3,0.566,0.033,-0.076,0.567,0.036,-0.067,,,
5340644,CONFIRMED,8.22241355,1.052e-05,-1.052e-05,0.0,,,,,,0.246,0.21,-0.246,2.71,0.0413,-0.0413,1468.6,25.2,-25.2,0.033971,0.001016,-0.000844,89.39,,,23.28,3.0,-3.0,2.28,0.09,-0.11,0.0683,,,558.0,,,22.86,3.93,-3.84,4213.0,84.0,-84.0,4.658,0.025,-0.02,-0.1,0.15,-0.15,0.615,0.025,-0.031,0.626,0.029,-0.033,,,
7026477,FALSE POSITIVE,366.31509,0.019,-0.019,0.0,,,,,,0.4314,0.0276,-0.4313,12.41,1.5,-1.5,336.0,38.3,-38.3,0.017222,0.001059,-0.001031,89.95,,,207.7,94.0,-94.0,2.87,1.45,-0.69,1.0726,,,353.0,,,3.65,5.55,-1.85,6705.0,179.0,-258.0,4.16,0.177,-0.282,-0.34,0.24,-0.3,1.524,0.771,-0.366,1.232,0.27,-0.21,,,
6678383,FALSE POSITIVE,103.62650922,,,,,,,,,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185331,CONFIRMED,49.7700907,0.0001068,-0.0001068,0.0,,,,,,0.655,0.065,-0.225,10.065,0.184,-0.184,3529.2,37.8,-37.8,0.057313,0.000217,-0.002913,88.8,,,31.4,10.3,-10.3,5.12,1.24,-0.41,0.2559,,,455.0,,,10.16,7.31,-2.55,5774.0,155.0,-172.0,4.567,0.04,-0.16,-0.3,0.3,-0.3,0.818,0.199,-0.066,0.907,0.09,-0.11,,,
8255887,CONFIRMED,4.708326451,7.3e-07,-7.3e-07,0.0,,,,,,0.061,0.063,-0.061,3.16114,0.00526,-0.00526,7912.7,14.4,-14.4,0.080242,0.000163,-0.000115,89.71,,,12.288,0.116,-0.116,10.6,2.85,-2.56,0.0539,,,1162.0,,,431.02,349.26,-211.73,5560.0,166.0,-166.0,4.246,0.252,-0.189,0.14,0.25,-0.25,1.21,0.325,-0.293,0.94,0.113,-0.085,,,
4831728,CONFIRMED,10.10773789,4.792e-05,-4.792e-05,0.0,,,,,,0.151,0.299,-0.151,3.828,0.109,-0.109,294.9,12.8,-12.8,0.015476,0.000665,-0.000405,89.57,,,20.27,1.8,-1.8,1.98,0.33,-0.39,0.0889,,,879.0,,,140.75,61.18,-55.29,5480.0,82.0,-74.0,4.26,0.18,-0.12,0.16,0.15,-0.1,1.174,0.191,-0.234,0.915,0.065,-0.038,,,
7499398,CANDIDATE,23.02028478,2.765e-05,-2.765e-05,0.0,,,,,,0.794,0.007,-0.42,3.544,0.131,-0.131,5077.8,62.7,-62.7,0.072584,0.000288,-0.007385,88.73,,,35.8,16.9,-16.9,7.58,2.11,-0.71,0.1608,,,604.0,,,31.4,26.25,-9.06,5613.0,166.0,-200.0,4.496,0.048,-0.192,0.32,0.15,-0.3,0.956,0.266,-0.089,1.046,0.094,-0.126,,,
5956342,CONFIRMED,43.1312147,0.0003582,-0.0003582,0.0,,,,,,0.67,0.292,-0.443,3.198,0.183,-0.183,447.8,39.6,-39.6,0.020505,0.005549,-0.001363,89.52,,,79.3,37.9,-37.9,2.39,0.35,-0.39,0.2309,,,554.0,,,22.21,9.13,-7.67,5839.0,105.0,-105.0,4.327,0.156,-0.104,-0.28,0.15,-0.15,1.067,0.156,-0.172,0.881,0.07,-0.051,,,
10619142,FALSE POSITIVE,2.04516705,1.337e-05,-1.337e-05,0.0,,,,,,0.74,0.232,-0.515,3.625,0.198,-0.198,154.8,11.0,-11.0,0.01232,0.002675,-0.000804,76.18,,,3.1,1.5,-1.5,2.9,0.92,-0.83,0.041,,,2945.0,,,17791.98,16506.78,-10443.48,9206.0,251.0,-466.0,4.112,0.16,-0.16,0.07,0.15,-0.7,2.157,0.681,-0.619,2.194,0.386,-0.578,,,
6600492,FALSE POSITIVE,312.61007,0.01167,-0.01167,0.0,,,,,,0.601,0.003,-0.5,14.85,1.1,-1.1,438.7,42.1,-42.1,0.019933,0.000414,-0.001847,89.74,,,132.6,63.4,-63.4,2.01,0.48,-0.19,0.914,,,258.0,,,1.05,0.71,-0.29,5818.0,140.0,-175.0,4.523,0.042,-0.168,0.07,0.25,-0.35,0.925,0.217,-0.087,1.039,0.092,-0.139,,,
8235924,CONFIRMED,0.588001053,5.82e-07,-5.82e-07,0.0,,,,,,0.403,0.028,-0.403,1.1451,0.0288,-0.0288,297.4,7.4,-7.4,0.015848,0.000228,-0.000577,83.78,,,3.72,1.6,-1.6,0.99,0.04,-0.07,0.0114,,,1188.0,,,473.45,81.06,-94.76,3814.0,76.0,-84.0,4.687,0.039,-0.018,0.24,0.15,-0.15,0.57,0.023,-0.037,0.576,0.032,-0.032,,,
3647097,CANDIDATE,59.9655175,0.0007848,-0.0007848,0.0,,,,,,0.0853,0.3669,-0.0852,1.89,0.462,-0.462,310.1,58.9,-58.9,0.015933,0.001436,-0.002184,89.95,,,245.4,67.6,-67.6,1.92,0.86,-0.25,0.3048,,,481.0,,,12.67,17.0,-4.31,5729.0,168.0,-180.0,4.372,0.099,-0.279,0.28,0.14,-0.26,1.105,0.491,-0.148,1.048,0.228,-0.11,,,
3655332,FALSE POSITIVE,15.06649901,1.2e-05,-1.2e-05,0.0,,,,,,1.018,1.873,-0.101,5.9885,0.0487,-0.0487,36348.0,285.0,-285.0,0.317877,1.771482,-0.070888,86.38,,,16.12,6.4,-6.4,56.44,9.3,-13.95,0.1206,,,932.0,,,177.96,76.69,-82.41,5751.0,77.0,-77.0,4.028,0.21,-0.09,-0.04,0.15,-0.15,1.626,0.268,-0.402,1.028,0.1,-0.1,,,
7447200,CONFIRMED,2.453236139,9.91e-07,-9.91e-07,0.0,,,,,,0.496,0.246,-0.297,1.6691,0.0186,-0.0186,1723.2,12.9,-12.9,0.038903,0.002047,-0.00085,87.23,,,10.27,5.1,-5.1,2.26,0.14,-0.14,0.0293,,,737.0,,,69.36,14.99,-13.96,3912.0,78.0,-86.0,4.728,0.03,-0.033,-0.12,0.15,-0.15,0.533,0.032,-0.035,0.556,0.032,-0.039,,,
3098810,CONFIRMED,40.80957343,9.427e-05,-9.427e-05,0.0,,,,,,0.949,0.051,-0.675,3.158,0.127,-0.127,436.1,12.5,-12.5,0.024227,0.001351,-0.005096,88.57,,,38.1,18.8,-18.8,3.44,0.58,-0.34,0.2489,,,623.0,,,35.68,16.6,-9.11,6183.0,110.0,-134.0,4.301,0.066,-0.114,0.26,0.15,-0.15,1.3,0.219,-0.128,1.241,0.088,-0.088,,,
10141900,CANDIDATE,9.6550473,7.33e-05,-7.33e-05,0.0,,,,,,0.124,0.33,-0.124,2.752,0.205,-0.205,313.1,27.4,-27.4,0.015707,0.001101,-0.000768,89.74,,,27.02,4.0,-4.0,1.45,0.06,-0.11,0.0825,,,705.0,,,58.36,9.81,-11.12,4999.0,79.0,-79.0,4.49,0.075,-0.03,0.18,0.15,-0.15,0.843,0.04,-0.06,0.8,0.048,-0.028,,,
5385697,FALSE POSITIVE,12.4260454,0.0001767,-0.0001767,0.0,,,,,,0.967,0.033,-0.049,27.7691,0.0,0.0,582.1,8.8,-8.8,0.029607,0.001951,-0.003412,51.85,,,1.565,0.666,-0.666,2.64,0.67,-0.22,0.1015,,,706.0,,,58.88,45.2,-15.17,5645.0,169.0,-169.0,4.569,0.042,-0.168,-0.2,0.3,-0.3,0.817,0.207,-0.069,0.908,0.095,-0.104,,,
9850912,FALSE POSITIVE,8.4804737,0.0001176,-0.0001176,0.0,,,,,,0.33,0.126,-0.33,6.157,0.31,-0.31,337.0,27.3,-27.3,0.016967,0.000773,-0.000994,88.14,,,10.14,3.1,-3.1,1.85,0.54,-0.2,0.0834,,,930.0,,,176.51,157.77,-55.51,6092.0,189.0,-232.0,4.471,0.05,-0.2,-0.06,0.25,-0.3,0.998,0.294,-0.105,1.074,0.139,-0.153,,,
8547140,CONFIRMED,11.41926141,2.322e-05,-2.322e-05,0.0,,,,,,0.242,0.182,-0.242,3.9908,0.0545,-0.0545,915.6,18.1,-18.1,0.027481,0.000611,-0.000493,89.36,,,21.83,2.6,-2.6,1.48,0.16,-0.23,0.0795,,,419.0,,,7.32,3.38,-2.98,3823.0,167.0,-184.0,4.765,0.077,-0.056,-0.2,0.1,-0.15,0.492,0.054,-0.074,0.513,0.049,-0.074,,,
11442793,CONFIRMED,8.71980135,2.988e-05,-2.988e-05,0.0,,,,,,0.343,0.085,-0.343,3.7454,0.074,-0.074,160.4,7.4,-7.4,0.011679,0.000295,-0.000473,88.84,,,16.94,4.9,-4.9,1.53,0.25,-0.2,0.0854,,,987.0,,,224.47,101.21,-70.19,5970.0,107.0,-131.0,4.317,0.11,-0.121,0.1,0.15,-0.15,1.2,0.195,-0.16,1.089,0.089,-0.08,,,
6521174,FALSE POSITIVE,8.27923132,7.245e-05,-7.245e-05,0.0,,,,,,0.187,0.265,-0.187,2.355,0.204,-0.204,164.9,17.6,-17.6,0.011679,0.000806,-0.000701,89.6,,,26.7,4.4,-4.4,1.08,0.28,-0.09,0.0786,,,815.0,,,104.49,80.32,-26.45,5631.0,152.0,-169.0,4.557,0.032,-0.168,-0.06,0.3,-0.3,0.847,0.221,-0.069,0.946,0.094,-0.115,,,
6359320,CONFIRMED,5.32667299,1.962e-05,-1.962e-05,0.0,,,,,,0.043,0.403,-0.043,3.4045,0.0739,-0.0739,611.4,19.3,-19.3,0.022482,0.000824,-0.000368,89.8,,,12.225,0.381,-0.381,2.26,0.74,-0.23,0.0601,,,1007.0,,,242.97,241.36,-73.2,5831.0,184.0,-205.0,4.517,0.038,-0.212,0.0,0.25,-0.3,0.921,0.301,-0.094,1.016,0.115,-0.127,,,
5802285,FALSE POSITIVE,1.208524388,3.81e-07,-3.81e-07,0.0,,,,,,1.259,2.644,-0.167,1.8478,0.0149,-0.0149,4759.6,27.5,-27.5,0.34891,2.625126,-0.153281,62.64,,,2.74,1.4,-1.4,26.71,2.7,-2.21,0.0203,,,1286.0,,,647.48,227.48,-166.04,4963.0,136.0,-151.0,4.63,0.03,-0.06,-0.2,0.3,-0.3,0.701,0.071,-0.058,0.781,0.055,-0.095,,,
6443392,FALSE POSITIVE,0.776976021,3.1e-08,-3.1e-08,0.0,,,,,,1.222,0.021,-0.021,1.95401,0.00344,-0.00344,21245.0,4.6,-4.6,0.423201,0.015885,-0.02191,61.54,,,2.5652,0.0911,-0.0911,48.15,15.07,-6.47,0.0168,,,2083.0,,,4459.03,4247.47,-1605.37,5999.0,190.0,-232.0,4.423,0.07,-0.21,0.02,0.25,-0.3,1.042,0.326,-0.14,1.046,0.145,-0.13,,,
3239945,CONFIRMED,1071.232624,0.0006435,-0.0006435,0.0,,,,,,0.216,0.054,-0.083,16.1784,0.0498,-0.0498,19046.0,36.1,-36.1,0.122698,0.000176,-0.000869,89.98,,,557.3,32.7,-32.7,9.27,0.73,-0.28,1.86,,,129.0,,,0.07,0.01,-0.01,4799.0,95.0,-95.0,4.631,0.012,-0.048,-0.02,0.15,-0.15,0.692,0.054,-0.021,0.776,0.031,-0.053,,,
5342473,CONFIRMED,4.64495172,2.568e-05,-2.568e-05,0.0,,,,,,0.301,0.147,-0.301,3.366,0.123,-0.123,147.4,8.6,-8.6,0.011202,0.000446,-0.000413,88.31,,,10.2,2.4,-2.4,1.38,0.41,-0.22,0.055,,,1209.0,,,504.23,453.09,-189.86,6047.0,180.0,-180.0,4.343,0.128,-0.192,-0.08,0.25,-0.3,1.129,0.338,-0.182,1.021,0.153,-0.126,,,
4459503,FALSE POSITIVE,260.31119904,,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951140,CANDIDATE,0.52740121,1.016e-05,-1.016e-05,0.0,,,,,,0.4309,0.2537,-0.3909,4.807,0.776,-0.776,1316.0,433.0,-433.0,0.033391,0.001223,-0.003461,64.17,,,0.981,0.108,-0.108,1.49,0.19,-0.18,0.0097,,,1027.0,,,263.23,87.78,-71.82,3582.0,52.0,-52.0,4.847,0.06,-0.06,-0.1,0.1,-0.1,0.41,0.05,-0.05,0.431,0.05,-0.05,,,
6119141,CANDIDATE,29.0726293,0.0001249,-0.0001249,0.0,,,,,,0.682,0.262,-0.462,2.516,0.11,-0.11,439.6,24.3,-24.3,0.020385,0.005091,-0.001278,89.42,,,67.0,32.1,-32.1,2.32,0.67,-0.36,0.1806,,,614.0,,,33.69,28.59,-12.16,5799.0,157.0,-157.0,4.37,0.144,-0.192,-0.12,0.3,-0.3,1.042,0.301,-0.162,0.928,0.137,-0.095,,,
6428700,CONFIRMED,8.20396958,1.488e-05,-1.488e-05,0.0,,,,,,0.823,0.001,-0.58,2.9667,0.0529,-0.0529,1024.4,21.2,-21.2,0.033372,0.002616,-0.004385,86.43,,,13.23,6.2,-6.2,3.01,0.24,-0.3,0.0735,,,742.0,,,71.5,22.24,-20.23,5015.0,149.0,-149.0,4.499,0.09,-0.06,0.1,0.25,-0.3,0.826,0.066,-0.083,0.785,0.078,-0.056,,,
9140402,CANDIDATE,2.494170338,1.264e-06,-1.264e-06,0.0,,,,,,0.095,0.239,-0.095,1.1221,0.0175,-0.0175,863.7,13.9,-13.9,0.026777,0.00092,-0.00062,89.69,,,17.37,5.2,-5.2,2.42,0.24,-0.12,0.0351,,,1194.0,,,480.19,142.04,-79.6,5569.0,99.0,-110.0,4.566,0.02,-0.08,-0.08,0.15,-0.15,0.829,0.082,-0.041,0.928,0.039,-0.078,,,
3245969,CANDIDATE,11.39110963,7.274e-05,-7.274e-05,0.0,,,,,,0.569,0.3496,-0.3547,2.749,0.158,-0.158,593.4,54.4,-54.4,0.022856,0.000299,-0.00223,88.81,,,26.92,9.7,-9.7,1.9,0.21,-0.15,0.0926,,,632.0,,,37.65,15.02,-8.96,4999.0,154.0,-139.0,4.587,0.029,-0.073,0.06,0.26,-0.3,0.76,0.086,-0.058,0.814,0.063,-0.078,,,
8904714,FALSE POSITIVE,5.2362026,0.0002934,-0.0002934,0.0,,,,,,1.379,6.836,-0.017,3.148,0.134,-0.134,2019.5,85.6,-85.6,0.42575,6.825699,-0.018615,73.32,,,4.81,2.4,-2.4,75.83,22.64,-22.64,0.0637,,,1378.0,,,853.62,776.47,-494.99,6176.0,195.0,-239.0,4.112,0.258,-0.172,0.04,0.25,-0.3,1.631,0.487,-0.487,1.255,0.165,-0.247,,,
11466960,FALSE POSITIVE,0.695954898,6.16e-06,-6.16e-06,0.0,,,,,,0.103,0.35,-0.103,1.469,0.279,-0.279,318.1,47.6,-47.6,0.016553,0.001071,-0.001747,88.4,,,3.7096,0.0175,-0.0175,2.58,0.82,-0.45,0.0168,,,2740.0,,,13264.33,12169.09,-5378.02,6737.0,165.0,-236.0,4.243,0.105,-0.195,-0.1,0.25,-0.3,1.425,0.455,-0.245,1.303,0.184,-0.204,,,
9455677,CONFIRMED,124.827797,0.001263,-0.001263,0.0,,,,,,0.096,0.362,-0.096,6.479,0.218,-0.218,647.5,43.1,-43.1,0.022786,0.001069,-0.001241,89.96,,,149.9,15.9,-15.9,2.57,0.46,-0.38,0.4679,,,350.0,,,3.56,1.71,-1.12,5349.0,80.0,-80.0,4.353,0.14,-0.14,0.18,0.15,-0.1,1.032,0.186,-0.152,0.875,0.061,-0.035,,,
6278762,CONFIRMED,6.18943952,2.185e-05,-2.185e-05,0.0,,,,,,0.334,0.105,-0.334,2.3316,0.0858,-0.0858,83.2,3.5,-3.5,0.00829,0.000254,-0.000305,89.01,,,19.3,5.3,-5.3,0.65,0.05,-0.03,0.0584,,,783.0,,,88.79,29.86,-16.18,5051.0,177.0,-141.0,4.562,0.033,-0.023,-0.36,0.35,-0.15,0.721,0.057,-0.031,0.692,0.099,-0.026,,,
7685981,CONFIRMED,4.40841331,1.408e-05,-1.408e-05,0.0,,,,,,0.899,0.013,-0.655,5.012,0.106,-0.106,549.4,13.4,-13.4,0.025379,0.000213,-0.003461,74.9,,,3.45,1.6,-1.6,2.66,0.79,-0.33,0.052,,,1139.0,,,398.0,359.33,-131.06,6007.0,189.0,-189.0,4.457,0.081,-0.202,-0.24,0.3,-0.3,0.961,0.285,-0.122,0.968,0.132,-0.12,,,
5616489,FALSE POSITIVE,410.88527,0.0122,-0.0122,0.0,,,,,,100.196,0.7625,-37.53,24.1,1.1,-1.1,2059.6,95.5,-95.5,99.230606,0.762451,-37.53878,73.91,,,357.0,171.0,-171.0,200346.0,14530.0,-77180.0,1.5122,,,774.0,,,84.63,18.67,-57.25,5015.0,75.0,-191.0,2.34,0.03,-0.03,-0.5,0.08,-0.4,18.489,1.341,-7.123,2.725,0.236,-1.684,,,
9146018,CONFIRMED,9.9267215,1.163e-05,-1.163e-05,0.0,,,,,,0.625,0.052,-0.452,3.8428,0.0379,-0.0379,725.5,8.0,-8.0,0.025697,0.002134,-0.001262,87.77,,,16.08,6.6,-6.6,2.76,0.38,-0.23,0.0888,,,803.0,,,98.34,39.83,-21.78,5475.0,109.0,-109.0,4.43,0.081,-0.108,0.24,0.15,-0.15,0.982,0.137,-0.08,0.947,0.056,-0.046,,,
8167996,CONFIRMED,5.21230171,1.309e-05,-1.309e-05,0.0,,,,,,0.187,0.254,-0.187,2.098,0.0639,-0.0639,430.0,16.2,-16.2,0.018794,0.000626,-0.000499,89.44,,,19.02,2.8,-2.8,1.04,0.06,-0.11,0.0471,,,537.0,,,19.7,4.28,-5.15,3716.0,73.0,-83.0,4.74,0.056,-0.024,0.04,0.15,-0.15,0.506,0.031,-0.051,0.513,0.037,-0.045,,,
7449554,CANDIDATE,15.9042402,0.0001123,-0.0001123,0.0,,,,,,0.876,0.048,-0.594,2.093,0.151,-0.151,444.8,38.0,-38.0,0.022682,0.006061,-0.003583,88.36,,,30.7,15.1,-15.1,3.79,0.59,-0.88,0.1246,,,863.0,,,131.11,54.39,-57.86,5583.0,83.0,-75.0,4.077,0.21,-0.09,0.16,0.15,-0.15,1.53,0.237,-0.355,1.017,0.084,-0.084,,,
5534814,FALSE POSITIVE,4.859386384,1.272e-06,-1.272e-06,0.0,,,,,,1.259,1.089,-0.178,2.2757,0.0122,-0.0122,6044.3,27.2,-27.2,0.355227,1.064835,-0.16072,81.27,,,8.29,3.3,-3.3,38.33,12.8,-4.27,0.0571,,,1114.0,,,364.23,358.71,-118.09,6072.0,168.0,-232.0,4.47,0.056,-0.224,-0.1,0.25,-0.3,0.988,0.33,-0.11,1.05,0.139,-0.153,,,
9268456,FALSE POSITIVE,84.644104,0.00237,-0.00237,0.0,,,,,,0.178,0.261,-0.178,48.182,0.786,-0.786,512.0,17.2,-17.2,0.020425,0.000705,-0.000487,89.24,,,13.5,1.1,-1.1,34.61,2.13,-12.07,0.525,,,1254.0,,,584.49,171.88,-381.22,5229.0,184.0,-253.0,2.486,0.03,-0.03,-0.5,0.15,-0.5,15.517,0.955,-5.412,2.688,0.166,-1.496,,,
9412760,CONFIRMED,9.38740646,2.454e-05,-2.454e-05,0.0,,,,,,0.946,0.015,-0.691,1.6165,0.0622,-0.0622,384.6,20.0,-20.0,0.024006,0.000616,-0.006615,86.89,,,17.44,8.7,-8.7,1.69,0.12,-0.05,0.077,,,575.0,,,25.83,6.25,-3.46,4500.0,90.0,-90.0,4.656,0.012,-0.045,-0.02,0.15,-0.15,0.646,0.046,-0.02,0.71,0.029,-0.043,,,
3441784,FALSE POSITIVE,52.56901867,5.475e-05,-5.475e-05,0.0,,,,,,1.197,6.708,-0.013,6.7507,0.0498,-0.0498,26900.0,174.0,-174.0,0.418905,6.654384,-0.010799,88.49,,,45.4,22.6,-22.6,78.54,25.85,-11.07,0.3227,,,737.0,,,69.62,67.51,-27.31,7240.0,200.0,-343.0,4.178,0.072,-0.203,0.21,0.15,-0.35,1.717,0.565,-0.242,1.62,0.204,-0.226,,,
5608566,FALSE POSITIVE,4.396999852,4.225e-06,-4.225e-06,0.0,,,,,,0.987,29.18,-0.045,1.875,0.0431,-0.0431,4576.8,88.9,-88.9,0.107517,28.84581,-0.026094,83.76,,,9.08,4.5,-4.5,13.57,3.91,-2.6,0.0525,,,1231.0,,,543.48,469.74,-232.55,5949.0,176.0,-193.0,4.311,0.158,-0.193,-0.08,0.3,-0.3,1.156,0.333,-0.222,0.998,0.152,-0.124,,,
7512982,CONFIRMED,20.38174802,5.239e-05,-5.239e-05,0.0,,,,,,0.295,0.148,-0.295,3.7922,0.0692,-0.0692,1597.1,36.7,-36.7,0.035772,0.000903,-0.001056,89.59,,,40.77,6.2,-6.2,3.16,0.11,-0.22,0.1345,,,528.0,,,18.36,2.57,-3.52,4883.0,77.0,-87.0,4.515,0.064,-0.02,0.18,0.15,-0.15,0.808,0.028,-0.055,0.779,0.043,-0.028,,,
10532751,FALSE POSITIVE,367.761848,0.006747,-0.006747,0.0,,,,,,0.025,0.441,-0.025,4.891,0.392,-0.392,428.0,49.6,-49.6,0.018581,0.001358,-0.001306,90.0,,,585.0,271.0,-271.0,20.06,0.52,-4.17,1.419,,,623.0,,,35.55,3.67,-17.79,5348.0,63.0,-295.0,2.897,0.045,-0.014,0.07,0.15,-0.35,9.888,0.257,-2.058,2.814,0.053,-1.016,,,
2852810,CANDIDATE,88.433122,0.006103,-0.006103,0.0,,,,,,0.021,0.5142,-0.0208,2.392,0.801,-0.801,120.4,47.6,-47.6,0.010199,0.002853,-0.00164,89.95,,,285.0,142.0,-142.0,1.7,0.91,-0.35,0.4212,,,595.0,,,29.68,48.41,-13.6,7092.0,195.0,-264.0,4.176,0.144,-0.298,-0.44,0.24,-0.32,1.525,0.818,-0.314,1.272,0.29,-0.202,,,
8035322,FALSE POSITIVE,613.82905,0.0326,-0.0326,0.0,,,,,,0.2616,0.1669,-0.2616,18.18,1.4,-1.4,148.2,16.5,-16.5,0.011083,0.000697,-0.000719,89.95,,,251.9,93.4,-93.4,2.85,1.25,-1.41,1.5457,,,307.0,,,2.1,2.78,-1.62,5636.0,173.0,-148.0,3.809,0.459,-0.224,0.12,0.22,-0.26,2.357,1.027,-1.168,1.305,0.23,-0.361,,,
9118340,FALSE POSITIVE,1.035329922,6.67e-07,-6.67e-07,0.0,,,,,,1.243,0.268,-0.093,3.8022,0.0368,-0.0368,992.8,7.1,-7.1,0.275495,0.261005,-0.09213,26.38,,,1.388,0.378,-0.378,105.66,12.78,-51.12,0.0253,,,3654.0,,,42120.85,16965.81,-33046.33,7030.0,196.0,-364.0,3.65,0.451,-0.08,0.42,0.05,-0.35,3.512,0.425,-1.699,2.011,0.117,-0.466,,,
7609553,CANDIDATE,8.85686712,2.764e-05,-2.764e-05,0.0,,,,,,0.923,0.053,-0.638,0.606,0.0891,-0.0891,319.2,30.0,-30.0,0.021548,0.010578,-0.004272,88.92,,,48.8,24.2,-24.2,1.88,0.18,-0.21,0.0765,,,714.0,,,61.54,22.17,-17.78,5017.0,151.0,-136.0,4.516,0.075,-0.067,-0.02,0.3,-0.25,0.797,0.079,-0.087,0.76,0.095,-0.055,,,
