group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth_ppm,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
9530945,1,17.40665216,0.0,0.022,6.864,586.9,0.022193,89.94,19.807,2.95,0.1321,814.0,104.04,6086.0,4.274,-0.16,1.216,1.013
4752451,0,6.41496453,0.0,1.187,3.9015,201.2,0.19961,61.93,2.52,25.79,0.0659,1153.0,417.97,6170.0,4.259,-0.46,1.183,0.927
6125481,1,23.20579353,0.0,0.059,4.3243,342.5,0.016596,89.92,41.61,5.86,0.1867,1002.0,238.21,5460.0,3.626,0.42,3.231,1.609
6267535,1,6.07972016,0.0,0.471,7.1228,290.8,0.015794,85.43,5.91,2.32,0.0632,1111.0,360.77,5460.0,4.139,0.08,1.346,0.911
9530945,1,7.69363627,0.0,0.366,5.0324,295.1,0.015935,88.11,11.09,2.12,0.0767,1069.0,308.61,6086.0,4.274,-0.16,1.216,1.013
9578686,1,21.3851584,0.0,0.518,4.0819,663.9,0.02406,89.16,35.36,2.17,0.1409,574.0,25.63,5376.0,4.516,-0.16,0.825,0.814
9590976,1,5.37493289,0.0,0.228,3.9567,155.8,0.011506,88.73,10.25,2.12,0.0626,1413.0,942.35,6167.0,4.037,-0.12,1.689,1.135
9590976,1,8.58600968,0.0,0.728,3.3443,102.1,0.009957,86.96,13.75,1.84,0.0856,1208.0,503.98,6167.0,4.037,-0.12,1.689,1.135
9590976,1,3.88688862,0.0,0.035,3.683,58.3,0.007007,89.75,8.134,1.29,0.0505,1574.0,1448.04,6167.0,4.037,-0.12,1.689,1.135
2441151,0,2.192009479,0.0,1.248,2.9453,1475.6,0.292251,56.89,2.28,35.9,0.0317,1446.0,1030.69,5499.0,4.28,0.04,1.125,0.878
3970233,0,8.254912972,0.0,0.532,6.8822,19242.0,0.130017,86.68,9.171,11.86,0.0744,793.0,93.46,5366.0,4.5,-0.16,0.835,0.805
4832837,1,2.628117322,0.0,0.612,1.8289,936.8,0.029172,86.15,9.12,1.77,0.031,737.0,69.56,3939.0,4.705,-0.04,0.557,0.575
5014753,0,3.170626881,0.0,0.847,2.7189,14610.0,0.127297,82.73,6.692,14.37,0.0429,1314.0,704.88,6068.0,4.428,-0.06,1.034,1.042
6365156,1,10.21418792,0.0,0.016,5.8201,303.8,0.015775,89.93,13.63,2.29,0.0966,957.0,198.34,5843.0,4.25,0.3,1.332,1.151
6425957,1,2.755637216,0.0,0.717,1.8559,536.7,0.022754,85.06,8.32,1.37,0.0319,757.0,77.57,4121.0,4.709,-0.34,0.553,0.57
1293046,0,36.2671673,0.0,0.214,2.065,627.1,0.022172,89.91,134.1,1.5,0.1817,347.0,3.44,4264.0,4.637,-0.2,0.62,0.607
2444412,1,14.91095177,0.0,0.014,3.325,864.5,0.026641,89.98,35.174,2.62,0.1159,694.0,54.87,5650.0,4.5,-0.04,0.899,0.932
6425957,1,20.30652862,0.0,0.714,2.8014,715.4,0.026202,89.0,40.8,1.58,0.1209,389.0,5.4,4121.0,4.709,-0.34,0.553,0.57
9597345,1,44.6996563,0.0,0.472,6.2289,837.7,0.02674,89.46,50.0,3.05,0.2457,500.0,14.81,5497.0,4.394,0.38,1.046,0.988
9597345,1,3.619309734,0.0,0.116,3.0504,206.6,0.012902,89.27,9.14,1.47,0.046,1156.0,422.53,5497.0,4.394,0.38,1.046,0.988
9597345,1,124.5245224,0.0,0.004,9.654,689.9,0.023514,90.0,100.861,2.69,0.4865,356.0,3.78,5497.0,4.394,0.38,1.046,0.988
9640976,0,2.178150857,0.0,0.58,1.931,162.5,0.012106,85.37,7.19,1.11,0.0321,1282.0,636.74,5691.0,4.56,-0.16,0.836,0.928
9640985,0,2.178150567,0.0,1.228,3.5065,511.3,0.249688,42.13,1.656,34.19,0.0352,1796.0,2457.28,6820.0,4.328,-0.3,1.254,1.227
5562784,0,25.33709016,0.0,0.824,9.664,2279.4,0.050052,86.39,13.08,3.47,0.1441,414.0,6.93,4469.0,4.625,-0.3,0.635,0.621
5686174,1,14.28228147,0.0,0.019,2.6588,983.2,0.027965,89.97,42.18,1.82,0.0978,446.0,9.38,4102.0,4.675,-0.06,0.595,0.612
5903312,0,1.16015259,0.0,0.748,1.3433,170.2,0.013013,80.6,4.58,1.4,0.0213,1751.0,2229.29,5842.0,4.433,-0.1,0.985,0.959
6462863,1,3.743166733,0.0,0.008,3.6888,126.3,0.010306,89.94,7.854,1.5,0.0488,1423.0,971.76,6181.0,4.234,-0.02,1.331,1.106
1434395,0,2.2227289,0.0,0.254,2.617,279.1,0.014994,87.73,6.41,34.14,0.051,4454.0,93172.12,4996.0,2.354,0.07,20.848,3.584
6685609,1,5.868066282,0.0,0.801,4.1246,436.5,0.021224,83.38,6.95,3.6,0.0674,1254.0,584.32,5918.0,4.127,0.21,1.555,1.181
6685609,1,1.61189046,0.0,0.782,3.0792,101.1,0.010126,73.17,2.7,1.72,0.0285,1930.0,3267.98,5918.0,4.127,0.21,1.555,1.181
9702072,1,4.182001885,0.0,0.015,2.2209,847.4,0.02602,89.94,14.77,2.46,0.0503,974.0,213.29,5328.0,4.551,0.32,0.865,0.971
9834719,0,1.621668852,0.0,1.194,1.7517,7662.0,0.310564,72.67,4.01,32.76,0.0274,1598.0,1546.28,6106.0,4.487,-0.16,0.966,1.043
6587002,1,20.73989406,0.0,0.777,3.1505,616.1,0.025087,88.68,33.6,2.11,0.1375,536.0,19.47,5132.0,4.571,-0.06,0.77,0.805
6587002,1,47.4277116,0.0,0.678,5.2679,820.4,0.02774,89.27,53.1,2.33,0.2387,407.0,6.46,5132.0,4.571,-0.06,0.77,0.805
6960456,0,5.07442951,0.0,0.53,4.064,250.2,0.014777,86.33,8.29,1.38,0.0574,929.0,175.75,5448.0,4.562,0.21,0.857,0.977
7368664,1,12.874712426,0.0,0.932,2.2491,3860.7,0.072414,87.7,23.198,11.26,0.115,926.0,173.5,5963.0,4.218,0.34,1.424,1.22
6685609,1,3.07155284,0.0,0.855,4.0935,86.0,0.009729,74.56,3.21,1.65,0.0437,1556.0,1389.97,5918.0,4.127,0.21,1.555,1.181
6752502,0,4.305219002,0.0,0.626,2.6845,9738.6,0.094666,86.75,11.03,10.34,0.0519,1119.0,370.84,5780.0,4.438,0.0,1.0,1.0
6805146,0,13.779711352,0.0,0.201,7.63871,25479.0,0.147857,89.26,15.589,47.58,0.1257,1376.0,848.24,6444.0,3.643,-0.48,2.947,1.393
10318874,1,2.508057497,0.0,0.742,1.1134,1507.6,0.039108,86.61,12.56,3.25,0.034,997.0,234.06,4780.0,4.597,0.34,0.761,0.835
6960445,0,5.07437786,0.0,1.21,5.942,605.7,0.236223,53.96,2.057,23.71,0.0564,1008.0,244.04,5661.0,4.48,-0.04,0.919,0.929
9884104,1,4.585466941,0.0,0.823,3.4437,383.5,0.020175,82.38,6.2,3.29,0.0571,1307.0,688.54,5788.0,4.16,0.26,1.495,1.179
9884104,1,22.71443351,0.0,0.816,6.0875,575.1,0.024589,87.36,17.7,4.01,0.1659,766.0,81.57,5788.0,4.16,0.26,1.495,1.179
9884104,1,47.903427,0.0,0.918,6.191,379.3,0.02177,88.02,26.6,3.55,0.2728,598.0,30.17,5788.0,4.16,0.26,1.495,1.179
9714696,0,1.433339604,0.0,0.902,1.3665,305.2,0.019089,76.67,3.91,2.08,0.0255,1677.0,1873.33,6077.0,4.471,-0.04,0.999,1.077
10353968,1,9.07098164,0.0,0.013,2.6903,1026.2,0.028977,89.97,26.509,2.94,0.0854,825.0,109.61,5672.0,4.506,0.14,0.929,1.008
11773022,1,45.15535633,0.0,0.063,5.7845,6208.7,0.072072,89.94,63.828,7.65,0.2528,523.0,17.68,6046.0,4.486,-0.08,0.972,1.053
7033671,1,9.48965527,0.0,0.795,3.587,262.2,0.016446,86.44,12.82,2.16,0.0879,926.0,173.79,5672.0,4.279,0.2,1.204,1.005
7040629,1,4.22865217,0.0,0.009,3.3275,150.0,0.011156,89.94,9.834,1.83,0.0546,1379.0,854.59,5966.0,4.169,0.18,1.499,1.213
7040629,1,7.46662068,0.0,0.255,3.87,120.9,0.010079,88.98,14.42,1.65,0.0797,1141.0,401.08,5966.0,4.169,0.18,1.499,1.213
7040629,1,16.25951967,0.0,0.374,3.854,129.5,0.010516,89.29,30.3,1.72,0.1339,880.0,142.1,5966.0,4.169,0.18,1.499,1.213
7040629,1,11.1317901,0.0,0.342,4.051,95.5,0.009009,89.02,19.94,1.47,0.104,999.0,235.55,5966.0,4.169,0.18,1.499,1.213
6678383,1,11.427550984,0.0,0.608,4.6074,500.9,0.021404,87.76,15.57,2.35,0.0964,852.0,124.31,5979.0,4.394,-0.34,1.005,0.913
9963524,1,5.69059163,0.0,0.573,2.557,1384.3,0.035077,87.76,14.68,3.1,0.0586,860.0,129.31,5244.0,4.538,-0.04,0.81,0.826
5780885,1,4.885488596,0.0,0.361,5.16165,7458.4,0.079898,87.2,7.392,16.66,0.0605,1496.0,1182.79,6036.0,3.968,0.1,1.909,1.236
11773022,1,130.17802962,0.0,0.022,8.4534,11571.0,0.098365,89.99,129.19,10.44,0.5121,367.0,4.31,6046.0,4.486,-0.08,0.972,1.053
11773022,1,85.3162004,0.0,0.972,2.7441,1902.6,0.059763,89.44,100.1,6.34,0.3864,423.0,7.57,6046.0,4.486,-0.08,0.972,1.053
12068975,1,10.34973276,0.0,0.905,4.4859,119.0,0.011865,83.51,8.01,1.44,0.0898,930.0,177.25,6003.0,4.303,-0.38,1.109,0.902
7115785,1,16.08786246,0.0,0.824,3.095,612.5,0.025603,88.05,24.2,2.56,0.1207,668.0,47.17,5506.0,4.473,0.04,0.914,0.904
7115785,1,41.74938613,0.0,0.226,5.6098,1055.4,0.029414,89.77,57.11,2.94,0.228,486.0,13.22,5506.0,4.473,0.04,0.914,0.904
7115785,0,0.56680081,0.0,0.004,3.6116,127.7,0.010174,89.84,1.363846,1.02,0.013,2038.0,4065.92,5506.0,4.473,0.04,0.914,0.904
7124613,1,4.41746257,0.0,0.085,2.965,291.0,0.015765,89.58,11.537,3.95,0.0589,1810.0,2536.07,6570.0,3.86,-0.12,2.297,1.396
8711794,1,8.981014925,0.0,0.097,1.8478,1059.3,0.029697,89.85,38.07,3.14,0.078,880.0,141.77,5666.0,4.362,-0.4,0.967,0.785
2446134,0,39.1307086,0.0,0.013,2.295,201.0,0.01305,89.99,131.9,1.54,0.2309,600.0,30.75,6295.0,4.401,-0.16,1.08,1.065
9963524,1,10.04157214,0.0,0.768,2.6577,1114.0,0.033566,87.8,19.98,2.97,0.0855,712.0,60.74,5244.0,4.538,-0.04,0.81,0.826
9963524,1,18.36974658,0.0,0.947,2.939,1143.3,0.040429,87.37,20.6,3.58,0.1279,582.0,27.14,5244.0,4.538,-0.04,0.81,0.826
9963524,1,2.79590004,0.0,0.638,2.056,383.7,0.018787,85.58,8.29,1.66,0.0365,1090.0,333.31,5244.0,4.538,-0.04,0.81,0.826
9964801,1,13.72462702,0.0,0.748,6.9758,281.8,0.016659,85.87,10.38,2.13,0.1116,831.0,112.82,5817.0,4.293,0.0,1.171,0.982
12068975,1,15.67750191,0.0,0.911,5.5082,115.5,0.011755,84.55,9.6,1.42,0.1185,810.0,101.79,6003.0,4.303,-0.38,1.109,0.902
12068975,1,5.59931543,0.0,0.914,3.8944,84.8,0.010106,79.07,4.82,1.22,0.0596,1142.0,402.39,6003.0,4.303,-0.38,1.109,0.902
12068975,1,25.2100146,0.0,0.771,6.553,62.1,0.007878,87.69,19.11,0.95,0.1626,691.0,54.06,6003.0,4.303,-0.38,1.109,0.902
3541946,1,17.79001678,0.0,0.182,4.4116,871.4,0.026716,89.66,31.13,2.7,0.1304,655.0,43.5,5569.0,4.474,0.07,0.927,0.935
3541946,1,49.5674085,0.0,0.866,4.002,730.0,0.028762,89.06,52.6,2.91,0.2583,465.0,11.09,5569.0,4.474,0.07,0.927,0.935
10264660,1,6.790120801,0.0,0.486,6.0437,2302.3,0.045139,86.5,7.97,9.86,0.0769,1434.0,998.97,6372.0,3.954,0.04,2.001,1.313
7385509,0,1.655467295,0.0,0.001,3.2424,1059.4,0.028628,89.99,4.056,2.17,0.0243,1080.0,322.97,4583.0,4.6,-0.02,0.695,0.701
7509886,1,6.0404622,0.0,0.508,1.98,241.0,0.014443,88.58,20.48,1.3,0.0636,841.0,118.56,5297.0,4.578,0.21,0.825,0.938
7509886,1,4.13852825,0.0,0.185,2.281,256.5,0.014382,89.23,13.84,1.3,0.0494,954.0,196.51,5297.0,4.578,0.21,0.825,0.938
10002866,1,3.936993144,0.0,0.801,1.887,1266.0,0.036449,85.63,10.51,3.36,0.048,1004.0,240.16,5431.0,4.563,0.12,0.843,0.945
10002866,1,28.08185982,0.0,0.425,4.5288,1840.3,0.039445,89.46,44.9,3.63,0.1777,522.0,17.52,5431.0,4.563,0.12,0.843,0.945
6678383,1,23.66834635,0.0,0.758,5.8297,449.4,0.021099,87.95,21.2,2.32,0.1566,668.0,47.11,5979.0,4.394,-0.34,1.005,0.913
10002866,1,10.08881066,0.0,0.921,1.7726,1995.9,0.05115,87.6,22.0,4.71,0.0898,734.0,68.62,5431.0,4.563,0.12,0.843,0.945
10005020,0,6.97106919,0.0,0.044,3.9125,452.8,0.019306,89.82,13.874,2.07,0.0737,946.0,189.16,5871.0,4.493,0.21,0.983,1.097
3541946,1,1.311842968,0.0,0.121,1.7876,245.1,0.014172,88.78,5.677,1.43,0.0229,1562.0,1410.6,5569.0,4.474,0.07,0.927,0.935
4449034,0,38.13853099,0.0,1.231,3.8617,1230.2,0.268707,86.95,23.2,68.75,0.2514,873.0,137.15,6481.0,3.861,-0.06,2.343,1.456
2854839,0,1.05569286,0.0,0.131,1.289,37.5,0.005479,88.81,6.27,0.45,0.0184,1395.0,898.72,4955.0,4.561,-0.08,0.751,0.748
4563268,1,7.75192755,0.0,0.546,3.5413,407.3,0.018961,87.83,14.41,1.89,0.0768,852.0,124.47,5604.0,4.52,0.18,0.912,1.004
7515212,1,31.80475991,0.0,0.87,8.699,360.6,0.020187,86.65,14.89,2.99,0.2061,664.0,45.9,5867.0,4.235,0.24,1.356,1.153
7515212,1,16.2580276,0.0,0.131,6.375,47.0,0.00623,89.61,19.45,0.92,0.1317,830.0,112.41,5867.0,4.235,0.24,1.356,1.153
7529266,1,8.600153929,0.0,0.296,9.0015,4510.2,0.062067,87.73,7.473,26.52,0.0975,1703.0,1986.75,6093.0,3.475,-0.18,3.913,1.667
11553706,0,3.719809197,0.0,1.279,3.5317,2958.2,0.340144,68.43,3.479,87.21,0.0514,1873.0,2912.21,6284.0,3.813,-0.2,2.348,1.309
2449053,0,0.73975345,0.0,0.525,4.2,481.8,0.020433,67.89,1.396,2.09,0.0153,1818.0,2580.0,5271.0,4.436,0.21,0.935,0.869
10489525,0,1.612249049,0.0,1.171,4.235,154.0,0.18171,22.3,1.265,50.98,0.0308,2713.0,12788.25,6732.0,3.793,-0.1,2.569,1.495
7598128,0,44.258173075,0.0,0.815,7.58264,20542.0,0.147179,88.7,36.012,37.38,0.2716,845.0,120.38,6544.0,3.839,-0.22,2.326,1.364
5900390,0,0.624677585,0.0,0.522,2.411,37.3,0.005852,73.63,1.852,1.28,0.0188,4391.0,87591.59,9653.0,4.191,0.07,1.996,2.256
5444334,0,0.759763198,0.0,0.571,3.083,202.5,0.013444,70.93,1.749,1.2,0.0158,1752.0,2227.19,5520.0,4.572,-0.08,0.818,0.917
10139620,0,372.37369,0.0,0.3052,12.33,666.1,0.023812,89.95,225.5,2.68,1.0466,267.0,1.2,6109.0,4.455,0.0,1.029,1.099
5386264,0,12.435190544,0.0,0.321,3.8305,71.9,0.007614,89.22,23.697784,0.52,0.0917,545.0,20.93,4756.0,4.676,-0.46,0.62,0.667
3867615,1,20.0983676,0.0,0.02,5.207,157.8,0.011476,89.96,29.82,1.58,0.1495,775.0,85.34,6053.0,4.279,0.06,1.26,1.098
3218844,0,85.112898,0.0,0.033,2.503,513.8,0.020725,89.99,265.0,2.21,0.3862,422.0,7.48,6018.0,4.485,-0.04,0.975,1.058
3542222,0,0.504426087,0.0,1.321,1.6276,614.5,0.34519,24.92,1.457,33.96,0.0117,2339.0,7077.76,6043.0,4.452,-0.66,0.901,0.837
5530112,1,9.6887216,0.0,0.118,2.0,655.5,0.023646,89.82,37.64,3.09,0.0943,1014.0,250.25,6457.0,4.358,-0.06,1.196,1.19
5906694,1,13.06243545,0.0,0.128,3.244,464.3,0.019052,89.76,31.11,1.36,0.0938,527.0,18.25,4522.0,4.615,-0.22,0.655,0.646
10186945,0,0.793663156,0.0,0.4,0.8244,186.2,0.012638,86.67,6.88,1.14,0.0159,1614.0,1600.85,5077.0,4.533,0.21,0.825,0.849
4636565,0,2.81401302,0.0,0.567,5.801,55.7,0.007047,79.7,3.173,1.51,0.0396,1723.0,2081.51,5541.0,3.869,-0.18,1.967,1.046
9956082,1,3.74031708,0.0,0.277,2.394,165.6,0.011906,88.63,11.63,1.38,0.049,1287.0,646.81,6260.0,4.433,-0.08,1.063,1.118
3241647,0,0.851678507,0.0,0.418,2.028,67.9,0.007564,82.03,3.018,0.85,0.0173,1840.0,2698.28,5403.0,4.389,0.34,1.029,0.945
7761585,0,205.30627,0.0,0.1543,7.86,671.0,0.023765,89.95,202.0,2.48,0.6899,314.0,2.29,6045.0,4.494,-0.12,0.955,1.038
3241248,0,0.978046982,0.0,1.227,2.6137,838.8,0.259884,34.27,1.485,129.67,0.0234,3146.0,23083.37,5100.0,3.368,-0.12,4.569,1.778
9716302,0,1.332566763,0.0,0.474,4.001,384.9,0.018097,78.61,2.4,1.49,0.0222,1318.0,713.45,5134.0,4.599,-0.08,0.752,0.825
2708286,0,1.89131005,0.0,1.035,5.687,155.6,0.052345,25.57,1.147,6.4,0.0281,1590.0,1507.16,5706.0,4.255,-0.32,1.12,0.824
10419797,0,87.140633,,,18.11,,,,,,,,11.37,,,,,
6515335,0,185.53285,0.0,1.2682,31.46,877.0,0.298838,84.22,12.72,28.39,0.6297,302.0,1.96,5817.0,4.544,-0.14,0.87,0.965
7777471,0,0.885131111,0.0,0.715,3.377,93.2,0.009475,64.37,1.652,0.9,0.0178,1818.0,2579.83,5904.0,4.543,-0.24,0.867,0.958
3003019,0,0.502622858,0.0,0.693,3.085,146.0,0.011782,55.94,1.237,1.41,0.0127,2478.0,8838.66,6029.0,4.385,0.04,1.098,1.065
9334893,1,31.8055128,0.0,0.476,3.979,141.7,0.011023,89.5,54.5,0.63,0.1596,378.0,4.84,4729.0,4.726,-1.42,0.525,0.534
10000941,1,3.50472344,0.0,0.309,1.9464,90.7,0.008606,88.66,13.22,0.8,0.0419,1019.0,254.49,5115.0,4.477,0.08,0.854,0.798
9455677,1,124.827797,0.0,0.096,6.479,647.5,0.022786,89.96,149.9,2.57,0.4679,350.0,3.56,5349.0,4.353,0.18,1.032,0.875
7690855,0,0.786260569,0.0,1.226,4.556,877.1,0.258433,18.52,1.293,15.72,0.0136,1192.0,477.45,4223.0,4.681,-0.54,0.557,0.544
5649837,0,0.597934463,0.0,1.224,3.1225,515.0,0.246208,17.01,1.28,23.2,0.0136,2126.0,4834.45,6052.0,4.539,-0.42,0.863,0.94
10141938,0,360.76458,0.0,1.7475,21.22,383.7,0.762734,86.52,30.1,60.3,0.9173,216.0,0.52,5513.0,4.616,-0.48,0.724,0.791
12257886,0,2.61585431,0.0,0.577,6.519,169.8,0.012392,77.48,2.66,1.28,0.0375,1358.0,803.03,6131.0,4.497,-0.24,0.945,1.023
5036480,0,1.061002863,0.0,0.337,1.962,142.4,0.010995,85.16,3.99,1.06,0.0202,1679.0,1883.03,5767.0,4.538,-0.06,0.881,0.979
10275077,0,363.35755,0.0,0.0406,19.85,395.3,0.017702,89.95,142.2,3.45,0.9628,305.0,2.05,5086.0,3.89,-0.08,1.783,0.901
6592832,0,0.924821319,0.0,0.401,2.594,122.4,0.010312,81.18,2.615,1.1,0.0185,1963.0,3514.31,6135.0,4.455,-0.3,0.974,0.987
8524346,0,4.4697452,0.0,0.982,5.33,241.5,0.019742,60.84,2.016,2.43,0.0523,1248.0,574.11,6102.0,4.316,-0.32,1.125,0.955
3937814,1,214.881456,0.0,0.023,9.581,759.2,0.024625,89.99,175.5,2.68,0.6687,286.0,1.59,5323.0,4.378,0.16,0.995,0.862
5551228,0,122.906853,0.0,0.974,15.97,819.7,0.03757,87.35,21.1,3.55,0.4782,338.0,3.08,5692.0,4.547,-0.04,0.866,0.965
4548098,1,3.82315697,0.0,0.064,2.388,47.2,0.006294,89.7,12.3,0.77,0.0511,1282.0,638.38,6202.0,4.422,0.21,1.122,1.213
5306383,0,0.842336445,0.0,0.266,1.519,80.1,0.008213,86.34,4.17,0.9,0.0171,1941.0,3367.24,5765.0,4.415,-0.06,0.998,0.943
5446285,0,339.42934084,,,7.5,,,,,,,,,,,,,
5041847,0,0.914468919,0.0,1.271,2.695,3426.3,0.341086,41.73,1.704,36.84,0.018,1884.0,2978.16,5762.0,4.415,-0.1,0.989,0.927
3836558,0,1.54039744,0.0,0.723,1.787,127.6,0.01114,81.2,4.73,1.08,0.0237,1520.0,1267.95,5649.0,4.421,-0.52,0.884,0.751
4770617,1,8.45805119,0.0,0.697,2.998,258.7,0.015703,87.5,15.95,2.52,0.0875,1117.0,367.05,6172.0,4.198,0.16,1.471,1.25
6106282,1,101.1107014,0.0,0.046,8.029,878.1,0.026318,89.97,98.64,1.61,0.3548,229.0,0.65,4133.0,4.705,-0.3,0.561,0.578
4946584,0,0.907943645,0.0,1.356,1.9144,1028.9,0.387729,38.42,1.731,49.37,0.0191,2219.0,5715.61,6434.0,4.354,-0.18,1.166,1.119
6463499,0,94.446856,0.0,0.977,7.502,436.4,0.02636,88.16,30.4,7.13,0.4316,611.0,32.93,5780.0,3.729,-0.36,2.478,1.201
6042031,0,0.537110149,0.0,1.106,1.7976,92.0,0.116204,17.88,1.162,32.19,0.0141,3195.0,24545.75,5395.0,3.739,-0.1,2.537,1.288
4078311,1,9.84262076,0.0,0.234,1.6018,626.4,0.022683,89.71,46.73,2.41,0.0918,801.0,97.62,5585.0,4.49,0.48,0.972,1.064
5475735,0,2.99194823,0.0,0.71,4.39,99.6,0.009778,79.3,3.83,0.78,0.0378,1019.0,255.16,5269.0,4.62,-0.28,0.727,0.812
11709124,1,62.3026877,0.0,0.712,7.509,859.3,0.028719,89.13,47.1,3.05,0.2965,454.0,10.05,5688.0,4.415,-0.12,0.971,0.895
9022166,1,72.3826983,0.0,0.791,8.279,366.4,0.019396,88.95,43.0,4.21,0.355,575.0,25.83,5508.0,3.897,0.1,1.988,1.136
10075409,0,360.33012,0.0,0.3698,15.16,1022.0,0.028979,89.95,174.3,2.34,0.9229,200.0,0.38,5054.0,4.606,-0.08,0.74,0.81
7038096,0,0.566803149,0.0,0.822,1.643,246.0,0.016134,62.98,1.81,1.93,0.0142,2380.0,7612.11,6147.0,4.435,0.21,1.096,1.193
3345973,0,15.3466028,0.0,0.591,4.966,238.5,0.01477,88.26,19.5,3.64,0.1414,1194.0,480.12,6771.0,3.934,0.04,2.259,1.597
9899233,0,1.332547503,0.0,0.746,4.521,130.3,0.01131,64.88,1.756,1.23,0.0243,1719.0,2062.92,6077.0,4.471,-0.04,0.999,1.077
3103227,1,225.585245,0.0,0.066,11.166,754.9,0.024932,89.98,157.86,3.71,0.7681,348.0,3.48,5929.0,4.243,0.3,1.363,1.185
8521059,0,0.535578808,0.0,1.225,1.7973,193.6,0.236948,18.42,1.291,33.97,0.0135,2870.0,16161.27,6610.0,4.264,-0.32,1.313,1.16
5217574,0,0.89486317,0.0,0.65,2.657,172.0,0.012638,72.42,2.151,1.19,0.0179,1764.0,2296.25,5764.0,4.548,-0.12,0.863,0.959
4458082,1,8.93484887,0.0,0.888,2.579,135.9,0.012415,86.05,12.89,1.83,0.0928,1124.0,377.25,6688.0,4.304,0.07,1.347,1.336
3230095,0,7.04716175,0.0,0.856,2.693,150.8,0.012952,85.48,10.86,1.1,0.0684,817.0,105.1,5496.0,4.592,-0.24,0.776,0.869
5551228,0,368.71479,0.0,1.9265,16.46,1210.0,0.956304,88.24,58.3,91.06,0.9969,236.0,0.73,5716.0,4.544,-0.04,0.872,0.97
6862332,0,119.0192648,0.0,0.79,8.1,1977.0,0.044969,89.41,76.8,4.44,0.4772,350.0,3.53,5754.0,4.534,0.07,0.905,1.021
10714072,1,8.40693068,0.0,0.015,1.866,167.1,0.011643,89.97,34.8,1.95,0.0781,1048.0,285.67,5365.0,4.02,-0.06,1.533,0.899
8128247,0,3.57017774,0.0,0.094,4.473,79.6,0.007613,89.12,6.15,57.36,0.0521,6119.0,331478.01,3812.0,0.93,-0.16,69.001,1.479
6276994,0,1.10601182,0.0,0.532,2.577,52.9,0.00688,79.41,2.9,0.77,0.0216,1903.0,3093.39,6241.0,4.45,-0.14,1.031,1.088
9674564,0,6.873655305,0.0,0.08,3.5415,181.3,0.012189,89.69,14.972746,1.21,0.0694,906.0,159.51,5668.0,4.492,-0.02,0.912,0.943
5942808,1,0.626281766,0.0,0.553,1.1812,433.1,0.019583,81.02,3.547,1.76,0.0133,1711.0,2011.27,4922.0,4.505,0.2,0.823,0.79
5688683,1,2.790643481,0.0,0.787,0.6871,202.0,0.014965,87.73,19.89,0.99,0.0334,816.0,104.74,4353.0,4.681,-0.18,0.603,0.648
7610663,1,3.03196812,0.0,0.287,1.723,81.5,0.008297,88.74,13.01,0.9,0.0397,1269.0,614.2,5755.0,4.402,-0.14,0.993,0.909
1293031,0,0.53936593,0.0,0.988,5.434,145.0,0.015878,12.57,1.0119,9.19,0.0165,5016.0,149399.93,6341.0,3.301,-0.1,5.302,2.05
2859299,0,0.643703667,0.0,0.036,0.801,172.0,0.012176,89.67,6.238,1.48,0.0148,2358.0,7305.66,6161.0,4.362,-0.1,1.114,1.038
4067110,0,0.735146413,0.0,1.192,5.053,275.4,0.207343,11.73,1.217,168.34,0.022,5366.0,195250.9,6611.0,3.112,0.07,7.435,2.61
8694309,0,0.827351796,0.0,0.544,2.1885,44.7,0.006298,77.71,2.554,0.9,0.0165,2208.0,5583.73,5609.0,4.141,-0.18,1.31,0.867
7818447,0,0.618952198,0.0,1.282,2.8244,8324.1,0.391534,36.86,1.603,4.96,0.0065,497.0,14.29,2661.0,5.283,0.0,0.116,0.094
11569475,0,1.31723412,0.0,1.07,7.284,422.7,0.095187,18.38,1.127,125.56,0.0357,5471.0,211468.1,6740.0,2.816,0.07,12.08,3.479
8951205,1,4.95060632,0.0,0.458,1.719,309.5,0.016376,88.69,19.98,1.28,0.0525,885.0,145.23,5431.0,4.623,-0.44,0.717,0.802
5700900,0,379.08202,0.0,1.181,33.87,1609.1,0.228834,87.66,28.9,23.99,1.0412,253.0,0.97,5982.0,4.493,-0.04,0.96,1.047
7026477,0,366.31509,0.0,0.4314,12.41,336.0,0.017222,89.95,207.7,2.87,1.0726,353.0,3.65,6705.0,4.16,-0.34,1.524,1.232
9402583,0,0.536544193,0.0,0.267,2.918,159.5,0.01136,79.86,1.517,0.9,0.0118,1745.0,2199.75,5041.0,4.597,-0.16,0.728,0.766
7838675,1,1.005205893,0.0,0.137,1.63,97.5,0.009003,88.34,4.747,0.85,0.0194,1682.0,1893.23,5718.0,4.549,-0.08,0.863,0.96
8700537,0,43.796785,0.0,1.187,18.84,256.3,0.202282,70.6,3.57,20.79,0.2326,542.0,20.4,6109.0,4.432,-0.6,0.941,0.872
10858785,0,0.952371227,0.0,1.2,3.926,352.5,0.218302,18.9,1.268,21.96,0.019,1870.0,2885.01,6086.0,4.511,-0.26,0.921,1.003
